gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Gm37144	chr1	1765105	1776858	0.406047	33.2849	5.37159	3	6	143.133	149
Lypla1	chr1	1801959	1851421	0.406047	34.4696	9.71134	3	10	143.133	149
Gm37988	chr1	1801959	1902520	0.406047	33.4829	14.6583	3	15	143.133	149
Tcea1	chr1	1802063	1902520	0.406047	32.9472	11.7628	3	12	143.133	149
Gm37277	chr1	1901409	2019498	0.406047	32.0757	1.95012	3	2	143.133	149
Rgs20	chr1	1905231	2163949	0.406047	27.9515	14.4937	3	15	143.133	149
Gm17100	chr1	1905231	1934656	0.406047	26.892	6.76863	3	7	143.133	149
Gm37079	chr1	1905231	1947545	0.406047	26.7671	8.6704	3	9	143.133	149
Gm16041	chr1	1905231	2034641	0.406047	26.908	10.633	3	11	143.133	149
Gm17101	chr1	1905234	2163760	0.406047	28.063	12.5255	3	13	143.133	149
Atp6v1h	chr1	1905234	2190213	0.406047	28.4412	20.3935	3	21	143.133	149
Gm7182	chr1	2263613	2341047	0.406047	36.1736	1.62204	3	2	143.133	149
Gm38264	chr1	2389897	2412567	0.406047	27.3972	1.92948	3	2	143.133	149
Oprk1	chr1	2559370	2590403	0.406047	24.8026	5.77287	3	6	143.133	149
Gm36965	chr1	2590903	2805586	0.406047	21.4461	1.88143	3	2	143.133	149
Gm37429	chr1	2803810	2877199	0.406047	28.3214	1.95629	3	2	143.133	149
Npbwr1	chr1	2877699	2999277	0.406047	34.9923	1.61643	3	2	143.133	149
Gm19214	chr1	2999777	3145717	0.406047	30.1147	1.9531	3	2	143.133	149
Rb1cc1	chr1	3146217	3214561	0.406047	31.0193	14.7577	3	15	143.133	149
4732440D04Rik	chr1	3146217	3189177	0.406047	31.2268	7.91868	3	8	143.133	149
Rb1cc1	chr1	3154717	3290052	0.620882	31.1549	7.86924	3	8	46.5717	44
4732440D04Rik	chr1	3154717	3214347	0.620882	30.2568	0.992356	3	1	46.5717	44
Alkal1	chr1	3290552	3365881	0.620882	31.9888	3.66662	3	4	46.5717	44
Gm2147	chr1	3290552	3314614	0.620882	29.8288	2.71948	3	3	46.5717	44
Gm7417	chr1	3290552	3365881	0.620882	31.9888	3.66662	3	4	46.5717	44
St18	chr1	3425316	3787472	0.620882	33.8038	13.869	3	14	46.5717	44
Gm42492	chr1	3784553	3833709	0.620882	33.3679	1.96735	3	2	46.5717	44
Gm7449	chr1	3834209	3853437	0.620882	30.3082	1.76987	3	2	46.5717	44
Gm37275	chr1	3853407	3919504	0.620882	31.1552	1.80038	3	2	46.5717	44
Gm37225	chr1	3920004	3936132	0.620882	31.6863	1.92499	3	2	46.5717	44
Gm37489	chr1	3936632	3960400	0.620882	34.5955	1.77357	3	2	46.5717	44
Gm5694	chr1	3960900	4008914	0.620882	34.1369	1.89182	3	2	46.5717	44
Pcmtd1	chr1	4009414	4113795	0.620882	34.8477	10.8284	3	11	46.5717	44
Gm26983	chr1	4009414	4071449	0.620882	33.8336	4.90929	3	5	46.5717	44
Gm38372	chr1	4009414	4087690	0.620882	34.5598	7.87502	3	8	46.5717	44
Nras-ps2	chr1	4114295	4148421	0.457065	31.3642	1.92087	3	2	344.465	355
Gm23274	chr1	4187053	4231504	0.457065	30.1176	1.82219	3	2	344.465	355
Gm19002	chr1	4232004	4282183	0.457065	28.1864	1.95656	3	2	344.465	355
Gm26901	chr1	4296290	4332653	0.457065	24.4673	1.86402	3	2	344.465	355
Gm30414	chr1	4434094	4516043	0.457065	28.5765	1.97851	3	2	344.465	355
Gm37791	chr1	4516543	4538208	0.457065	30.72	1.8695	3	2	344.465	355
Gm7470	chr1	4538708	4596222	0.457065	30.6383	1.96466	3	2	344.465	355
Rps2-ps2	chr1	4596722	4634114	0.457065	28.8114	1.95063	3	2	344.465	355
Gm38216	chr1	4659102	4766526	0.457065	24.0865	1.72531	3	2	344.465	355
Sntg1	chr1	5232625	6249927	0.457065	27.8125	27.5372	3	30	344.465	355
Gm38024	chr1	5232625	5347651	0.457065	27.5061	8.94104	3	9	344.465	355
Gm16284	chr1	5232625	5397653	0.457065	26.6888	10.637	3	11	344.465	355
Gm38259	chr1	5232625	5474631	0.457065	26.5859	12.6128	3	13	344.465	355
MGP_FVBNJ_G0007534	chr1	5232625	5512804	0.457065	27.4125	13.8136	3	15	344.465	355
Gm37005	chr1	5232625	5544994	0.457065	26.8854	15.7456	3	17	344.465	355
Gm36964	chr1	5232625	5676835	0.457065	27.3404	18.8413	3	21	344.465	355
MGP_FVBNJ_G0007535	chr1	5232625	5816863	0.457065	27.3166	19.8374	3	22	344.465	355
Gm37629	chr1	5232625	6095698	0.457065	27.2169	23.7307	3	26	344.465	355
Gm38008	chr1	5232625	6141919	0.457065	27.6489	25.5889	3	28	344.465	355
Gm37143	chr1	5232625	6249927	0.457065	27.8125	27.5372	3	30	344.465	355
Gm6187	chr1	6250427	6291290	0.457065	27.2431	1.9456	3	2	344.465	355
Gm18299	chr1	6291790	6303597	0.457065	26.569	1.92685	3	2	344.465	355
Gm7512	chr1	6302427	6309620	0.457065	27.063	1.87034	3	2	344.465	355
Gm24765	chr1	6309517	6351284	0.457065	26.7193	1.89861	3	2	344.465	355
Gm18300	chr1	6351784	6426945	0.457065	31.5677	1.97273	3	2	344.465	355
Adhfe1	chr1	6398608	6482356	0.457065	32.7179	7.94011	3	8	344.465	355
2610203C22Rik	chr1	6398608	6491318	0.457065	32.1697	11.8751	3	12	344.465	355
Vxn	chr1	6411492	6491318	0.457065	31.6287	6.9176	3	7	344.465	355
Gm29520	chr1	6489990	6517968	0.457065	32.94	1.95668	3	2	344.465	355
Mybl1	chr1	6518468	6568284	0.457065	31.9321	5.74747	3	6	344.465	355
Vcpip1	chr1	6568784	6620070	0.457065	30.3212	3.97424	3	4	344.465	355
1700034P13Rik	chr1	6568784	6750938	0.457065	29.7341	7.84303	3	8	344.465	355
Sgk3	chr1	6646248	6759446	0.457065	29.9214	16.6996	3	17	344.465	355
Gm6195	chr1	6646248	6682412	0.457065	30.2215	7.9033	3	8	344.465	355
MGP_FVBNJ_G0036889	chr1	6646248	6695565	0.457065	29.8314	9.78581	3	10	344.465	355
Mcmdc2	chr1	6759946	6796562	0.457065	30.6347	12.6868	3	13	344.465	355
Snhg6	chr1	6759978	6813671	0.457065	30.9588	10.6909	3	11	344.465	355
Snord87	chr1	6795965	6813671	0.457065	31.804	6.72729	3	7	344.465	355
Tcf24	chr1	6814171	6841237	0.457065	28.4149	3.79231	3	4	344.465	355
E330040D14Rik	chr1	6814171	6858844	0.457065	29.4116	5.77933	3	6	344.465	355
Ppp1r42	chr1	6821650	6865382	0.457065	31.0178	7.70833	3	8	344.465	355
Gm15818	chr1	6823588	6864595	0.457065	31.129	5.95124	3	6	344.465	355
MGP_FVBNJ_G0036890	chr1	6865278	6879552	0.457065	36.2952	1.87169	3	2	344.465	355
Cops5	chr1	6880052	6992254	0.457065	32.034	9.79835	3	10	344.465	355
Cspp1	chr1	6880052	7092995	0.457065	32.9432	36.4093	3	37	344.465	355
1700047N06Rik	chr1	6893672	6926197	0.457065	34.1458	14.8406	3	15	344.465	355
Arfgef1	chr1	6993056	7183317	0.457065	33.6668	10.6677	3	11	344.465	355
MGP_FVBNJ_G0009294	chr1	6993056	7092995	0.457065	33.3576	5.75884	3	6	344.465	355
Gm37569	chr1	6993056	7064904	0.457065	33.3153	7.71392	3	8	344.465	355
Cpa6	chr1	7183817	7619970	0.457065	31.4578	11.7136	3	12	344.465	355
Gm38005	chr1	7183817	7321979	0.457065	30.9299	3.96016	3	4	344.465	355
Gm15604	chr1	7183817	7402547	0.457065	30.4374	7.78003	3	8	344.465	355
MGP_FVBNJ_G0036891	chr1	7183817	7442223	0.457065	30.6275	8.77256	3	9	344.465	355
Gm15603	chr1	7183817	7619970	0.457065	31.4578	11.7136	3	12	344.465	355
Gm37133	chr1	7620470	7702151	0.457065	32.4345	1.95494	3	2	344.465	355
Gm28659	chr1	7702651	7715345	0.457065	32.0892	1.9196	3	2	344.465	355
MGP_FVBNJ_G0038128	chr1	7750540	7807450	0.457065	32.1135	1.8672	3	2	344.465	355
Prex2	chr1	7807950	8173182	0.457065	31.3212	11.6387	3	12	344.465	355
Gm24173	chr1	7807950	7969180	0.457065	30.1991	5.74979	3	6	344.465	355
Gm28686	chr1	7807950	8064469	0.457065	31.5384	8.66229	3	9	344.465	355
Gm37410	chr1	8173682	8220882	0.457065	29.0185	1.96132	3	2	344.465	355
A830018L16Rik	chr1	8221382	8576961	0.457065	27.7523	15.4328	3	16	344.465	355
Gm38178	chr1	8221382	8317142	0.457065	27.5214	8.84282	3	9	344.465	355
Gm29273	chr1	8221382	8465720	0.457065	27.5543	12.4699	3	13	344.465	355
Gm38069	chr1	8221382	8576961	0.457065	27.717	14.444	3	15	344.465	355
Gm7560	chr1	8879520	8910900	0.457065	27.9108	1.95677	3	2	344.465	355
MGP_FVBNJ_G0036892	chr1	9129761	9178251	0.457065	23.7533	1.87154	3	2	344.465	355
Mir6341	chr1	9178751	9234001	0.457065	31.969	1.82825	3	2	344.465	355
Gm6216	chr1	9415653	9425446	0.457065	29.4839	1.91973	3	2	344.465	355
Gm29663	chr1	9424593	9450040	0.457065	24.3421	1.8704	3	2	344.465	355
Sulf1	chr1	9450540	9634641	0.457065	29.3232	8.87713	3	9	344.465	355
Slco5a1	chr1	9635141	9830884	0.457065	28.8021	5.92247	3	6	344.465	355
Gm37162	chr1	9831384	9834323	0.457065	31.3757	1.86395	3	2	344.465	355
Gm5250	chr1	9834002	9850696	0.457065	29.7552	1.88695	3	2	344.465	355
Gm29283	chr1	9840810	9887297	0.457065	27.1577	1.95647	3	2	344.465	355
Prdm14	chr1	9887797	9912594	0.457065	29.9384	1.97387	3	2	344.465	355
Ncoa2	chr1	9913094	10142989	0.457065	32.4086	23.3025	3	24	344.465	355
Gm38376	chr1	9913094	10139849	0.457065	32.615	10.8331	3	11	344.465	355
Gm37409	chr1	9913094	10029805	0.457065	32.6417	14.7753	3	15	344.465	355
MGP_FVBNJ_G0007537	chr1	9913094	10058001	0.457065	32.3843	16.6262	3	17	344.465	355
Gm38223	chr1	9913094	10067617	0.457065	32.51	18.5657	3	19	344.465	355
Gm37702	chr1	9913094	10102451	0.457065	32.5486	19.5496	3	20	344.465	355
Gm23169	chr1	9913094	10115846	0.457065	32.425	21.3344	3	22	344.465	355
Gm38120	chr1	9913094	10124397	0.457065	32.4291	22.3133	3	23	344.465	355
Gm38380	chr1	9913094	10142989	0.457065	32.4086	23.3025	3	24	344.465	355
Gm29570	chr1	10143489	10172495	0.457065	31.3867	1.97316	3	2	344.465	355
Gm7593	chr1	10172995	10311291	0.457065	28.8925	1.92318	3	2	344.465	355
Tram1	chr1	10311791	10373558	0.457065	32.4701	3.9573	3	4	344.465	355
Lactb2	chr1	10374058	10421406	0.457065	33.4859	3.93746	3	4	344.465	355
Gm38319	chr1	10374058	10421406	0.457065	33.4859	3.93746	3	4	344.465	355
Xkr9	chr1	10421906	10503837	0.457065	29.5242	1.98622	3	2	344.465	355
Gm26273	chr1	10520608	10531541	0.457065	28.9483	1.87896	3	2	344.465	355
Gm5523	chr1	10532041	10587474	0.457065	27.9879	1.59598	3	2	344.465	355
Gm36947	chr1	10587974	10633219	0.457065	30.0769	1.96903	3	2	344.465	355
MGP_FVBNJ_G0009295	chr1	10672831	10822023	0.457065	29.743	1.86934	3	2	344.465	355
Gm37400	chr1	10848524	10909268	0.457065	30.5202	1.96897	3	2	344.465	355
Eya1	chr1	10909768	11181640	0.457065	32.7657	12.8463	3	13	344.465	355
Gm37444	chr1	10909768	11012262	0.457065	32.8875	8.88149	3	9	344.465	355
Gm9947	chr1	11492571	11533319	0.457065	29.1666	6.77343	3	7	344.465	355
Msc	chr1	11492571	11533319	0.457065	29.1666	6.77343	3	7	344.465	355
Gm37412	chr1	11533819	11616512	0.457065	29.5464	1.97013	3	2	344.465	355
Trpa1	chr1	11617012	11757849	0.457065	29.9584	1.98905	3	2	344.465	355
Gm26345	chr1	11758349	11821176	0.457065	22.9603	1.87742	3	2	344.465	355
Kcnb2	chr1	12028937	12500400	0.457065	28.0144	5.8412	3	6	344.465	355
Gm38116	chr1	12028937	12233944	0.457065	29.8678	3.96456	3	4	344.465	355
Gm25227	chr1	12028937	12500400	0.457065	28.0144	5.8412	3	6	344.465	355
Gm25168	chr1	12500900	12504726	0.457065	43.309	1.5828	3	2	344.465	355
Gm6060	chr1	12504179	12504918	0.457065	36.077	1.53347	3	2	344.465	355
Gm28669	chr1	12504818	12546161	0.457065	28.6861	1.82554	3	2	344.465	355
Terf1	chr1	12546661	12593076	0.457065	34.6404	4.95196	3	5	344.465	355
Terf1	chr1	12546661	12593076	0.633087	34.6404	4.95196	3	5	36.1874	32
Gm37509	chr1	12593576	12620539	0.633087	32.5595	2.82688	3	3	36.1874	32
Sbspon	chr1	12593576	12668402	0.633087	34.1755	3.79756	3	4	36.1874	32
MGP_FVBNJ_G0009296	chr1	12594107	12668402	0.633087	34.1155	2.81482	3	3	36.1874	32
Gm7634	chr1	12791990	12804955	0.633087	32.2948	1.93409	3	2	36.1874	32
4930444P10Rik	chr1	12805455	12837039	0.633087	43.4734	2.84488	3	3	36.1874	32
Rpl7	chr1	12836251	12868595	0.633087	37.2076	6.81	3	7	36.1874	32
Rdh10	chr1	12840725	12897817	0.633087	37.0227	2.95367	3	3	36.1874	32
Gm38249	chr1	12943341	12963714	0.633087	35.0264	1.96659	3	2	36.1874	32
Gm28095	chr1	12964214	12994173	0.633087	32.8926	6.93585	3	7	36.1874	32
Stau2	chr1	12964214	13077684	0.633087	33.5788	9.89935	3	10	36.1874	32
Gm7568	chr1	12964382	13077684	0.633087	33.307	8.90817	3	9	36.1874	32
Gm28095	chr1	12964382	12994173	0.415468	32.3709	5.94468	3	6	141.676	139
Stau2	chr1	12964382	13270074	0.415468	31.5378	18.7369	3	19	141.676	139
Gm7568	chr1	12964382	13077684	0.415468	33.307	8.90817	3	9	141.676	139
Ube2w	chr1	13270574	13365747	0.415468	33.8846	7.92911	3	8	141.676	139
Gm38342	chr1	13270574	13365747	0.415468	33.8846	7.92911	3	8	141.676	139
Eloc	chr1	13366247	13386772	0.415468	31.8025	11.8683	3	12	141.676	139
D030040B21Rik	chr1	13382036	13388156	0.415468	32.9959	1.94771	3	2	141.676	139
Idi1-ps5	chr1	13387473	13402799	0.415468	33.2261	1.95323	3	2	141.676	139
Tmem70	chr1	13389425	13411430	0.415468	34.1374	4.9216	3	5	141.676	139
Ly96	chr1	13411930	13464972	0.415468	29.6858	3.95441	3	4	141.676	139
Gm29649	chr1	13465472	13476241	0.415468	28.1448	1.93453	3	2	141.676	139
Gm5828	chr1	13476741	13533493	0.415468	29.1997	1.95937	3	2	141.676	139
Gm28376	chr1	13615241	13841676	0.415468	29.3532	4.8737	3	5	141.676	139
4921511E07Rik	chr1	13615241	13720793	0.415468	28.3707	2.92977	3	3	141.676	139
Jph1	chr1	13615241	13841676	0.415468	29.3532	4.8737	3	5	141.676	139
Gm28783	chr1	13842176	13857068	0.415468	30.2997	1.97099	3	2	141.676	139
Gdap1	chr1	13857568	13884841	0.415468	27.8196	4.92794	3	5	141.676	139
Gm28784	chr1	13880140	13958993	0.415468	31.9636	1.93153	3	2	141.676	139
Gm28785	chr1	13959493	13970783	0.415468	28.0056	1.93615	3	2	141.676	139
Gm5251	chr1	14106365	14139523	0.415468	29.4443	1.94638	3	2	141.676	139
Gm6075	chr1	14140023	14217133	0.415468	25.5237	1.94897	3	2	141.676	139
Gm25166	chr1	14217633	14301456	0.415468	28.6377	1.78591	3	2	141.676	139
Pi15	chr1	14301956	14371993	0.415468	28.8534	2.97241	3	3	141.676	139
Gm28154	chr1	14301956	14371993	0.415468	28.8534	2.97241	3	3	141.676	139
Gm16070	chr1	14372493	14503628	0.415468	25.155	6.79263	3	7	141.676	139
Crispld1	chr1	14372493	14595009	0.415468	25.4001	7.78614	3	8	141.676	139
Gm28153	chr1	14421775	14595009	0.415468	25.3951	4.86724	3	5	141.676	139
Gm7690	chr1	14645111	14690746	0.415468	29.0787	1.9638	3	2	141.676	139
Gm18775	chr1	14691246	14714447	0.415468	24.1007	2.89509	3	3	141.676	139
Gm17969	chr1	14691246	14714447	0.415468	24.1007	2.89509	3	3	141.676	139
Gm28755	chr1	14703493	14734499	0.415468	25.0687	1.92409	3	2	141.676	139
Gm45784	chr1	14734999	14781055	0.415468	28.5667	2.51137	3	3	141.676	139
Crisp4	chr1	14844814	14937214	0.415468	28.3166	4.93975	3	5	141.676	139
Defb44-ps	chr1	14937714	14966649	0.415468	21.2628	1.78027	3	2	141.676	139
Defb18	chr1	14967149	14981564	0.415468	28.4736	1.92784	3	2	141.676	139
Defb41	chr1	14982064	15040057	0.415468	25.3451	3.78165	3	4	141.676	139
Gm17837	chr1	14982064	15040057	0.415468	25.3451	3.78165	3	4	141.676	139
MGP_FVBNJ_G0004720	chr1	15040557	15201373	0.415468	25.7002	1.95478	3	2	141.676	139
Gm5252	chr1	15440399	15600804	0.415468	24.8297	1.96325	3	2	141.676	139
Gm24075	chr1	15699147	15771914	0.415468	26.3188	1.87315	3	2	141.676	139
Gm28343	chr1	15772414	15796356	0.415468	26.4783	1.89667	3	2	141.676	139
Gm28344	chr1	15796856	15838200	0.415468	28.5615	1.91515	3	2	141.676	139
Gm15825	chr1	15797299	15884008	0.415468	23.757	2.7961	3	3	141.676	139
Tfap2d	chr1	15797299	15944059	0.415468	24.4363	3.78762	3	4	141.676	139
Tfap2b	chr1	15944559	15978786	0.415468	27.2433	5.78764	3	6	141.676	139
Gm28340	chr1	15979286	16057307	0.415468	30.3723	1.94264	3	2	141.676	139
Gm28341	chr1	16057807	16069013	0.415468	30.2452	1.85408	3	2	141.676	139
Gm4849	chr1	16069513	16102530	0.415468	26.3186	1.96625	3	2	141.676	139
MGP_FVBNJ_G0038136	chr1	16245829	16245894	0.415468	25.5538	0.879162	3	1	141.676	139
Ugt1a10	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Gm20528	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Ugt1a9	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Ugt1a8	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Ugt1a7c	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Ugt1a6b	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Gm15372	chr1	84464774	84658645	0.322906	22.4195	11.8733	3	12	33.4366	21
Ugt1a6a	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Gm15374	chr1	84464774	84654898	0.322906	22.6461	12.8689	3	13	33.4366	21
Gm15373	chr1	84464774	84654898	0.322906	22.6461	12.8689	3	13	33.4366	21
Gm15370	chr1	84464774	84654898	0.322906	22.6461	12.8689	3	13	33.4366	21
Gm15371	chr1	84464774	84654898	0.322906	22.6461	12.8689	3	13	33.4366	21
Ugt1a5	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Gm15368	chr1	84464774	84630115	0.322906	23.8153	16.7506	3	17	33.4366	21
Gm15376	chr1	84464774	84658645	0.322906	24.2634	17.7047	3	18	33.4366	21
Ugt1a2	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Dnajb3	chr1	84464774	84658645	0.322906	24.8127	19.5806	3	20	33.4366	21
Ugt1a1	chr1	84464774	84707282	0.322906	27.5238	22.6502	3	24	33.4366	21
Hjurp	chr1	84707782	84755450	0.322906	40.3158	5.82759	3	7	33.4366	21
Trpm8	chr1	84723797	84859661	0.322906	25.0502	5.91221	3	6	33.4366	21
4930453O03Rik	chr1	84750656	84859661	0.322906	23.707	4.95876	3	5	33.4366	21
Cadm3	chr1	169105365	169223225	-0.291186	21.8689	0.988323	1	1	24.5233	22
Aim2	chr1	169105365	169225197	-0.291186	20.2512	6.82152	1	7	24.5233	22
Ifi206	chr1	169225697	169311342	-0.291186	16.3637	2.65279	1	3	24.5233	22
Gm18752	chr1	169225697	169311342	-0.291186	16.3637	2.65279	1	3	24.5233	22
Ifi207	chr1	169475957	169517528	-0.291186	20.9788	2.89069	1	3	24.5233	22
Ifi204	chr1	169499773	169544735	-0.291186	18.9028	2.78984	1	3	24.5233	22
Gm7897	chr1	169590570	169606363	-0.291186	16.8301	1.53095	1	2	24.5233	22
Gm38050	chr1	169604741	169706071	-0.291186	17.0223	2.68482	1	3	24.5233	22
Gm18445	chr1	169604741	169792755	-0.291186	16.7806	5.43746	1	6	24.5233	22
Ifi203	chr1	169606218	169725825	-0.291186	14.2289	2.61304	1	3	24.5233	22
Ifi202b	chr1	169606218	169792755	-0.291186	15.7286	4.46183	1	5	24.5233	22
Ifi211	chr1	169772739	169803594	-0.291186	14.6404	3.65969	1	4	24.5233	22
Ifi205	chr1	169772739	169803594	-0.291186	14.6404	3.65969	1	4	24.5233	22
Aida	chr1	179100370	179150324	0.257776	25.5916	6.61537	3	7	12.4874	6
Mia3	chr1	179130954	179174452	0.257776	38.8298	6.85336	3	7	12.4874	6
Mia3	chr1	179130954	179176366	0.932625	41.6419	6.82538	4	7	537.77	547
Gm37339	chr1	179175974	179193130	0.932625	46.1865	1.91337	4	2	537.77	547
Taf1a	chr1	179193630	179218309	0.932625	49.0761	4.89083	4	5	537.77	547
Gm37986	chr1	179217926	179222277	0.932625	49.818	1.87423	4	2	537.77	547
Hhipl2	chr1	179221663	179312352	0.932625	46.1321	5.86263	4	6	537.77	547
MGP_FVBNJ_G0036651	chr1	179221909	179312352	0.932625	46.9046	4.92714	4	5	537.77	547
Gm33973	chr1	179312852	179421951	0.932625	45.8492	1.95136	4	2	537.77	547
Gm8214	chr1	179422451	179490285	0.932625	45.6114	1.93557	4	2	537.77	547
Gm34068	chr1	179490785	179659299	0.932625	44.5408	1.99032	4	2	537.77	547
Gm38332	chr1	179659799	179670886	0.932625	47.9773	1.85285	4	2	537.77	547
Gm38108	chr1	179670060	179756114	0.932625	48.9543	1.92608	4	2	537.77	547
Dusp10	chr1	179756614	179960454	0.932625	44.6778	4.91528	4	5	537.77	547
1700056E22Rik	chr1	179756614	179823869	0.932625	44.9441	3.92068	4	4	537.77	547
Gm37223	chr1	180097040	180182441	0.932625	37.2032	7.84941	4	8	537.77	547
Gm37712	chr1	180097040	180134712	0.932625	37.0269	6.8574	4	7	537.77	547
2900092O11Rik	chr1	180182941	180267108	0.932625	41.0031	1.90567	4	2	537.77	547
1700112H15Rik	chr1	180267608	180319047	0.932625	40.2961	1.97706	4	2	537.77	547
Gm23349	chr1	180319547	180346910	0.932625	48.5552	1.74326	4	2	537.77	547
Gm37800	chr1	180347410	180370803	0.932625	43.9982	3.81323	4	4	537.77	547
Rpl21-ps1	chr1	180347410	180370803	0.932625	43.9982	3.81323	4	4	537.77	547
4930488B22Rik	chr1	180450389	180470423	0.932625	39.9063	1.95657	4	2	537.77	547
Hlx	chr1	180465014	180477829	0.932625	39.4053	2.87539	4	3	537.77	547
Gm34342	chr1	180475051	180524953	0.932625	38.6081	1.92402	4	2	537.77	547
Mtarc1	chr1	180525453	180583478	0.932625	43.2264	2.97878	4	3	537.77	547
Mtarc2	chr1	180551440	180595399	0.932625	44.4728	11.621	4	12	537.77	547
Mir1981	chr1	180551440	180583168	0.932625	44.4941	9.64227	4	10	537.77	547
MGP_FVBNJ_G0009317	chr1	180595899	180610005	0.932625	43.8235	1.91769	4	2	537.77	547
C130074G19Rik	chr1	180610505	180635017	0.932625	43.8058	1.97704	4	2	537.77	547
Mark1	chr1	180635517	180819568	0.932625	48.6995	3.70885	4	4	537.77	547
Gm38251	chr1	180635517	180819568	0.932625	48.6995	3.70885	4	4	537.77	547
4930433J02Rik	chr1	180820068	180833526	0.932625	45.0941	1.97361	4	2	537.77	547
Gm37662	chr1	180825977	180932742	0.932625	45.84	1.97949	4	2	537.77	547
Rab3gap2	chr1	180933242	181060544	0.932625	44.5935	13.588	4	14	537.77	547
MGP_FVBNJ_G0038221	chr1	180933242	180976695	0.932625	45.4737	6.69219	4	7	537.77	547
Mir664	chr1	180933242	180976695	0.932625	45.4737	6.69219	4	7	537.77	547
Gm34882	chr1	180933242	180992178	0.932625	45.3439	7.67535	4	8	537.77	547
Iars2	chr1	180933242	181063016	0.932625	45.0051	18.3032	4	19	537.77	547
2010103J01Rik	chr1	181017327	181060544	0.932625	46.0985	7.70041	4	8	537.77	547
Mir194-1	chr1	181017327	181044833	0.932625	45.8825	6.71076	4	7	537.77	547
Mir215	chr1	181017327	181060544	0.932625	46.0985	7.70041	4	8	537.77	547
Gm37785	chr1	181060598	181093263	0.932625	43.4218	1.97111	4	2	537.77	547
Bpnt1	chr1	181063307	181094517	0.932625	45.4687	5.92742	4	6	537.77	547
