gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Tcea1	chr1	1802063	1902520	-0.514362	24.3227	11.7355	1	12	135.688	142
Gm37277	chr1	1901409	2019498	-0.514362	20.3165	1.94047	1	2	135.688	142
Rgs20	chr1	1905231	2163949	-0.514362	21.4092	14.4446	1	15	135.688	142
Gm17100	chr1	1905231	1934656	-0.514362	20.812	6.7448	1	7	135.688	142
Gm37079	chr1	1905231	1947545	-0.514362	20.5207	8.63825	1	9	135.688	142
Gm16041	chr1	1905231	2034641	-0.514362	20.814	10.5964	1	11	135.688	142
Gm17101	chr1	1905234	2163760	-0.514362	21.5752	12.4782	1	13	135.688	142
Atp6v1h	chr1	1905234	2190213	-0.514362	21.3267	20.3302	1	21	135.688	142
Gm7182	chr1	2263613	2341047	-0.514362	29.7876	1.61131	1	2	135.688	142
Gm38264	chr1	2389897	2412567	-0.514362	19.3822	1.92162	1	2	135.688	142
Oprk1	chr1	2559370	2590403	-0.514362	18.486	5.75558	1	6	135.688	142
Gm36965	chr1	2590903	2805586	-0.514362	16.5842	1.85973	1	2	135.688	142
Gm37429	chr1	2803810	2877199	-0.514362	22.1027	1.94861	1	2	135.688	142
Npbwr1	chr1	2877699	2999277	-0.514362	30.3627	1.61104	1	2	135.688	142
Gm19214	chr1	2999777	3145717	-0.514362	22.6819	1.9437	1	2	135.688	142
Rb1cc1	chr1	3146217	3189177	-0.514362	22.7103	7.89556	1	8	135.688	142
4732440D04Rik	chr1	3146217	3189177	-0.514362	22.7103	7.89556	1	8	135.688	142
Rb1cc1	chr1	3146217	3290052	-0.338695	22.3106	15.7093	1	16	104.084	105
4732440D04Rik	chr1	3146217	3189177	-0.338695	22.6492	5.94696	1	6	104.084	105
Alkal1	chr1	3290552	3365881	-0.338695	24.6321	3.63904	1	4	104.084	105
Gm2147	chr1	3290552	3314614	-0.338695	22.1864	2.69277	1	3	104.084	105
Gm7417	chr1	3290552	3365881	-0.338695	24.6321	3.63904	1	4	104.084	105
St18	chr1	3425316	3787472	-0.338695	24.7185	13.842	1	14	104.084	105
Gm42492	chr1	3784553	3833709	-0.338695	24.7296	1.96103	1	2	104.084	105
Gm7449	chr1	3834209	3853437	-0.338695	25.8447	1.70503	1	2	104.084	105
Gm37275	chr1	3853407	3919504	-0.338695	25.0696	1.74616	1	2	104.084	105
Gm37225	chr1	3920004	3936132	-0.338695	25.5404	1.90718	1	2	104.084	105
Gm37489	chr1	3936632	3960400	-0.338695	30.1947	1.74908	1	2	104.084	105
Gm5694	chr1	3960900	4008914	-0.338695	25.0641	1.88281	1	2	104.084	105
Pcmtd1	chr1	4009414	4113795	-0.338695	25.7364	10.792	1	11	104.084	105
Gm26983	chr1	4009414	4071449	-0.338695	24.7243	4.88948	1	5	104.084	105
Gm38372	chr1	4009414	4087690	-0.338695	25.112	7.84546	1	8	104.084	105
Nras-ps2	chr1	4114295	4148421	-0.338695	21.3786	1.89787	1	2	104.084	105
Gm23274	chr1	4187053	4231504	-0.338695	20.1205	1.79532	1	2	104.084	105
Gm19002	chr1	4232004	4282183	-0.338695	23.1066	1.94648	1	2	104.084	105
Gm26901	chr1	4296290	4332653	-0.338695	21.0141	1.85685	1	2	104.084	105
Gm30414	chr1	4434094	4516043	-0.338695	23.0145	1.9757	1	2	104.084	105
Gm37791	chr1	4516543	4538208	-0.338695	23.2431	1.85084	1	2	104.084	105
Gm7470	chr1	4538708	4596222	-0.338695	22.9866	1.95744	1	2	104.084	105
Rps2-ps2	chr1	4596722	4634114	-0.338695	24.6053	1.93973	1	2	104.084	105
Gm38216	chr1	4659102	4766526	-0.338695	20.7596	1.7181	1	2	104.084	105
Sntg1	chr1	5232625	6249927	-0.338695	23.2836	27.3792	1	30	104.084	105
Gm38024	chr1	5232625	5347651	-0.338695	23.1345	8.93023	1	9	104.084	105
Gm16284	chr1	5232625	5397653	-0.338695	22.6388	10.6107	1	11	104.084	105
Gm38259	chr1	5232625	5474631	-0.338695	22.5028	12.5807	1	13	104.084	105
MGP_FVBNJ_G0007534	chr1	5232625	5512804	-0.338695	23.0832	13.7526	1	15	104.084	105
Gm37005	chr1	5232625	5544994	-0.338695	22.5491	15.6745	1	17	104.084	105
Gm36964	chr1	5232625	5676835	-0.338695	23.1608	18.7206	1	21	104.084	105
MGP_FVBNJ_G0007535	chr1	5232625	5816863	-0.338695	23.1297	19.7162	1	22	104.084	105
Gm37629	chr1	5232625	6095698	-0.338695	22.7714	23.5926	1	26	104.084	105
Gm38008	chr1	5232625	6141919	-0.338695	23.1187	25.4367	1	28	104.084	105
Gm37143	chr1	5232625	6249927	-0.338695	23.2836	27.3792	1	30	104.084	105
Gm6187	chr1	6250427	6291290	-0.475065	20.2775	1.93792	1	2	1513.23	1570
Gm18299	chr1	6291790	6303597	-0.475065	15.1231	1.90668	1	2	1513.23	1570
Gm7512	chr1	6302427	6309620	-0.475065	24.2486	1.83293	1	2	1513.23	1570
Gm24765	chr1	6309517	6351284	-0.475065	26.4826	1.86881	1	2	1513.23	1570
Gm18300	chr1	6351784	6426945	-0.475065	23.6088	1.96472	1	2	1513.23	1570
Adhfe1	chr1	6398608	6482356	-0.475065	23.684	7.9238	1	8	1513.23	1570
2610203C22Rik	chr1	6398608	6491318	-0.475065	23.2615	11.8457	1	12	1513.23	1570
Vxn	chr1	6411492	6491318	-0.475065	22.7671	6.90068	1	7	1513.23	1570
Gm29520	chr1	6489990	6517968	-0.475065	25.4306	1.94745	1	2	1513.23	1570
Mybl1	chr1	6518468	6568284	-0.475065	23.7245	5.73112	1	6	1513.23	1570
Vcpip1	chr1	6568784	6620070	-0.475065	22.5131	3.96771	1	4	1513.23	1570
1700034P13Rik	chr1	6568784	6750938	-0.475065	22.3328	7.82852	1	8	1513.23	1570
Sgk3	chr1	6646248	6759446	-0.475065	23.4738	16.6293	1	17	1513.23	1570
Gm6195	chr1	6646248	6682412	-0.475065	23.7706	7.88055	1	8	1513.23	1570
MGP_FVBNJ_G0036889	chr1	6646248	6695565	-0.475065	23.9706	9.73271	1	10	1513.23	1570
Mcmdc2	chr1	6759946	6796562	-0.475065	23.3172	12.6033	1	13	1513.23	1570
Snhg6	chr1	6759978	6813671	-0.475065	23.5239	10.6115	1	11	1513.23	1570
Snord87	chr1	6795965	6813671	-0.475065	24.1979	6.65698	1	7	1513.23	1570
Tcf24	chr1	6814171	6841237	-0.475065	20.5561	3.77472	1	4	1513.23	1570
E330040D14Rik	chr1	6814171	6858844	-0.475065	21.5232	5.75862	1	6	1513.23	1570
Ppp1r42	chr1	6821650	6865382	-0.475065	22.9837	7.66099	1	8	1513.23	1570
Gm15818	chr1	6823588	6864595	-0.475065	23.2702	5.93916	1	6	1513.23	1570
MGP_FVBNJ_G0036890	chr1	6865278	6879552	-0.475065	26.0354	1.84132	1	2	1513.23	1570
Cops5	chr1	6880052	6992254	-0.475065	25.6764	9.75592	1	10	1513.23	1570
Cspp1	chr1	6880052	7092995	-0.475065	24.6449	36.2802	1	37	1513.23	1570
1700047N06Rik	chr1	6893672	6926197	-0.475065	24.6348	14.8049	1	15	1513.23	1570
Arfgef1	chr1	6993056	7183317	-0.475065	25.6016	10.6107	1	11	1513.23	1570
MGP_FVBNJ_G0009294	chr1	6993056	7092995	-0.475065	25.7542	5.72422	1	6	1513.23	1570
Gm37569	chr1	6993056	7064904	-0.475065	25.6761	7.67025	1	8	1513.23	1570
Cpa6	chr1	7183817	7619970	-0.475065	23.0094	11.6493	1	12	1513.23	1570
Gm38005	chr1	7183817	7321979	-0.475065	23.3706	3.95224	1	4	1513.23	1570
Gm15604	chr1	7183817	7402547	-0.475065	22.6146	7.73165	1	8	1513.23	1570
MGP_FVBNJ_G0036891	chr1	7183817	7442223	-0.475065	22.7465	8.7232	1	9	1513.23	1570
Gm15603	chr1	7183817	7619970	-0.475065	23.0094	11.6493	1	12	1513.23	1570
Gm37133	chr1	7620470	7702151	-0.475065	21.6419	1.94754	1	2	1513.23	1570
Gm28659	chr1	7702651	7715345	-0.475065	24.5942	1.90723	1	2	1513.23	1570
MGP_FVBNJ_G0038128	chr1	7750540	7807450	-0.475065	25.0592	1.83569	1	2	1513.23	1570
Prex2	chr1	7807950	8173182	-0.475065	23.1833	11.5845	1	12	1513.23	1570
Gm24173	chr1	7807950	7969180	-0.475065	23.5844	5.71412	1	6	1513.23	1570
Gm28686	chr1	7807950	8064469	-0.475065	23.1915	8.61287	1	9	1513.23	1570
Gm37410	chr1	8173682	8220882	-0.475065	22.3033	1.95508	1	2	1513.23	1570
A830018L16Rik	chr1	8221382	8576961	-0.475065	21.1132	15.3912	1	16	1513.23	1570
Gm38178	chr1	8221382	8317142	-0.475065	21.0318	8.83184	1	9	1513.23	1570
Gm29273	chr1	8221382	8465720	-0.475065	21.06	12.436	1	13	1513.23	1570
Gm38069	chr1	8221382	8576961	-0.475065	21.0815	14.403	1	15	1513.23	1570
Gm7560	chr1	8879520	8910900	-0.475065	21.9469	1.94574	1	2	1513.23	1570
MGP_FVBNJ_G0036892	chr1	9129761	9178251	-0.475065	20.0973	1.84235	1	2	1513.23	1570
Mir6341	chr1	9178751	9234001	-0.475065	25.7159	1.80081	1	2	1513.23	1570
Gm6216	chr1	9415653	9425446	-0.475065	21.0702	1.89854	1	2	1513.23	1570
Gm29663	chr1	9424593	9450040	-0.475065	19.7077	1.85913	1	2	1513.23	1570
Sulf1	chr1	9450540	9634641	-0.475065	22.695	8.85871	1	9	1513.23	1570
Slco5a1	chr1	9635141	9830884	-0.475065	21.8231	5.91536	1	6	1513.23	1570
Gm37162	chr1	9831384	9834323	-0.475065	20.0523	1.83514	1	2	1513.23	1570
Gm5250	chr1	9834002	9850696	-0.475065	23.4399	1.86766	1	2	1513.23	1570
Gm29283	chr1	9840810	9887297	-0.475065	21.1044	1.9525	1	2	1513.23	1570
Prdm14	chr1	9887797	9912594	-0.475065	23.3091	1.96949	1	2	1513.23	1570
Ncoa2	chr1	9913094	10142989	-0.475065	24.5665	23.1681	1	24	1513.23	1570
Gm38376	chr1	9913094	10139849	-0.475065	24.2414	10.8007	1	11	1513.23	1570
Gm37409	chr1	9913094	10029805	-0.475065	24.5195	14.7329	1	15	1513.23	1570
MGP_FVBNJ_G0007537	chr1	9913094	10058001	-0.475065	24.3584	16.5503	1	17	1513.23	1570
Gm38223	chr1	9913094	10067617	-0.475065	24.4804	18.4719	1	19	1513.23	1570
Gm37702	chr1	9913094	10102451	-0.475065	24.4869	19.4548	1	20	1513.23	1570
Gm23169	chr1	9913094	10115846	-0.475065	24.3933	21.2076	1	22	1513.23	1570
Gm38120	chr1	9913094	10124397	-0.475065	24.5713	22.1804	1	23	1513.23	1570
Gm38380	chr1	9913094	10142989	-0.475065	24.5665	23.1681	1	24	1513.23	1570
Gm29570	chr1	10143489	10172495	-0.475065	22.9253	1.96892	1	2	1513.23	1570
Gm7593	chr1	10172995	10311291	-0.475065	21.8342	1.91099	1	2	1513.23	1570
Tram1	chr1	10311791	10373558	-0.475065	22.1055	3.94696	1	4	1513.23	1570
Lactb2	chr1	10374058	10421406	-0.475065	25.3457	3.92316	1	4	1513.23	1570
Gm38319	chr1	10374058	10421406	-0.475065	25.3457	3.92316	1	4	1513.23	1570
Xkr9	chr1	10421906	10503837	-0.475065	22.7124	1.98379	1	2	1513.23	1570
Gm26273	chr1	10520608	10531541	-0.475065	19.9808	1.85147	1	2	1513.23	1570
Gm5523	chr1	10532041	10587474	-0.475065	23.4888	1.58891	1	2	1513.23	1570
Gm36947	chr1	10587974	10633219	-0.475065	22.3825	1.96192	1	2	1513.23	1570
MGP_FVBNJ_G0009295	chr1	10672831	10822023	-0.475065	24.7706	1.85215	1	2	1513.23	1570
Gm37400	chr1	10848524	10909268	-0.475065	21.9453	1.96322	1	2	1513.23	1570
Eya1	chr1	10909768	11181640	-0.475065	25.1842	12.8162	1	13	1513.23	1570
Gm37444	chr1	10909768	11012262	-0.475065	24.985	8.85814	1	9	1513.23	1570
Gm9947	chr1	11492571	11533319	-0.475065	21.6979	6.733	1	7	1513.23	1570
Msc	chr1	11492571	11533319	-0.475065	21.6979	6.733	1	7	1513.23	1570
Gm37412	chr1	11533819	11616512	-0.475065	23.6589	1.96498	1	2	1513.23	1570
Trpa1	chr1	11617012	11757849	-0.475065	22.5734	1.98706	1	2	1513.23	1570
Gm26345	chr1	11758349	11821176	-0.475065	19.4846	1.84986	1	2	1513.23	1570
Kcnb2	chr1	12028937	12500400	-0.475065	23.0565	5.80386	1	6	1513.23	1570
Gm38116	chr1	12028937	12233944	-0.475065	22.4146	3.95563	1	4	1513.23	1570
Gm25227	chr1	12028937	12500400	-0.475065	23.0565	5.80386	1	6	1513.23	1570
Gm25168	chr1	12500900	12504726	-0.475065	35.7129	1.54479	1	2	1513.23	1570
Gm6060	chr1	12504179	12504918	-0.475065	27.8581	1.49167	1	2	1513.23	1570
Gm28669	chr1	12504818	12546161	-0.475065	19.0961	1.7953	1	2	1513.23	1570
Terf1	chr1	12546661	12593076	-0.475065	25.1047	4.94307	1	5	1513.23	1570
Gm37509	chr1	12593576	12620539	-0.475065	25.3857	2.80338	1	3	1513.23	1570
Sbspon	chr1	12593576	12668402	-0.475065	26.4696	3.77317	1	4	1513.23	1570
MGP_FVBNJ_G0009296	chr1	12594107	12668402	-0.475065	26.0142	2.79563	1	3	1513.23	1570
Gm7634	chr1	12791990	12804955	-0.475065	26.9603	1.91986	1	2	1513.23	1570
4930444P10Rik	chr1	12805455	12837039	-0.475065	29.6418	2.82967	1	3	1513.23	1570
Rpl7	chr1	12836251	12868595	-0.475065	25.2382	6.76681	1	7	1513.23	1570
Rdh10	chr1	12840725	12897817	-0.475065	25.6311	2.94432	1	3	1513.23	1570
Gm38249	chr1	12943341	12963714	-0.475065	22.6556	1.95904	1	2	1513.23	1570
Gm28095	chr1	12964214	12994173	-0.475065	23.2861	6.9265	1	7	1513.23	1570
Stau2	chr1	12964214	13270074	-0.475065	22.8112	19.7005	1	20	1513.23	1570
Gm7568	chr1	12964382	13077684	-0.475065	23.5267	8.89372	1	9	1513.23	1570
Ube2w	chr1	13270574	13365747	-0.475065	24.7468	7.9125	1	8	1513.23	1570
Gm38342	chr1	13270574	13365747	-0.475065	24.7468	7.9125	1	8	1513.23	1570
Eloc	chr1	13366247	13386772	-0.475065	23.95	11.833	1	12	1513.23	1570
D030040B21Rik	chr1	13382036	13388156	-0.475065	23.6192	1.93225	1	2	1513.23	1570
Idi1-ps5	chr1	13387473	13402799	-0.475065	23.6597	1.93949	1	2	1513.23	1570
Tmem70	chr1	13389425	13411430	-0.475065	23.1615	4.90037	1	5	1513.23	1570
Ly96	chr1	13411930	13464972	-0.475065	22.4509	3.94458	1	4	1513.23	1570
Gm29649	chr1	13465472	13476241	-0.475065	21.4125	1.91826	1	2	1513.23	1570
Gm5828	chr1	13476741	13533493	-0.475065	21.8968	1.95175	1	2	1513.23	1570
Gm28376	chr1	13615241	13841676	-0.475065	22.5526	4.85928	1	5	1513.23	1570
4921511E07Rik	chr1	13615241	13720793	-0.475065	20.4946	2.91743	1	3	1513.23	1570
Jph1	chr1	13615241	13841676	-0.475065	22.5526	4.85928	1	5	1513.23	1570
Gm28783	chr1	13842176	13857068	-0.475065	23.4672	1.96461	1	2	1513.23	1570
Gdap1	chr1	13857568	13884841	-0.475065	21.8136	4.91176	1	5	1513.23	1570
Gm28784	chr1	13880140	13958993	-0.475065	26.2794	1.92654	1	2	1513.23	1570
Gm28785	chr1	13959493	13970783	-0.475065	20.7636	1.91921	1	2	1513.23	1570
Gm5251	chr1	14106365	14139523	-0.475065	20.5357	1.93182	1	2	1513.23	1570
Gm6075	chr1	14140023	14217133	-0.475065	19.4571	1.93499	1	2	1513.23	1570
Gm25166	chr1	14217633	14301456	-0.475065	22.7381	1.75745	1	2	1513.23	1570
Pi15	chr1	14301956	14371993	-0.475065	23.2914	2.96775	1	3	1513.23	1570
Gm28154	chr1	14301956	14371993	-0.475065	23.2914	2.96775	1	3	1513.23	1570
Gm16070	chr1	14372493	14503628	-0.475065	20.6374	6.77765	1	7	1513.23	1570
Crispld1	chr1	14372493	14595009	-0.475065	20.6061	7.77051	1	8	1513.23	1570
Gm28153	chr1	14421775	14595009	-0.475065	20.0508	4.86069	1	5	1513.23	1570
Gm7690	chr1	14645111	14690746	-0.475065	21.9268	1.95476	1	2	1513.23	1570
Gm18775	chr1	14691246	14714447	-0.475065	16.8376	2.8834	1	3	1513.23	1570
Gm17969	chr1	14691246	14714447	-0.475065	16.8376	2.8834	1	3	1513.23	1570
Gm28755	chr1	14703493	14734499	-0.475065	20.5944	1.91991	1	2	1513.23	1570
Gm45784	chr1	14734999	14781055	-0.475065	23.8298	2.50531	1	3	1513.23	1570
Crisp4	chr1	14844814	14937214	-0.475065	23.2465	4.93203	1	5	1513.23	1570
Defb44-ps	chr1	14937714	14966649	-0.475065	15.824	1.77616	1	2	1513.23	1570
Defb18	chr1	14967149	14981564	-0.475065	20.2646	1.91674	1	2	1513.23	1570
Defb41	chr1	14982064	15040057	-0.475065	18.2146	3.7652	1	4	1513.23	1570
Gm17837	chr1	14982064	15040057	-0.475065	18.2146	3.7652	1	4	1513.23	1570
MGP_FVBNJ_G0004720	chr1	15040557	15201373	-0.475065	19.2361	1.95068	1	2	1513.23	1570
Gm5252	chr1	15440399	15600804	-0.475065	19.7259	1.95305	1	2	1513.23	1570
Gm24075	chr1	15699147	15771914	-0.475065	21.0817	1.83792	1	2	1513.23	1570
Gm28343	chr1	15772414	15796356	-0.475065	23.6462	1.86773	1	2	1513.23	1570
Gm28344	chr1	15796856	15838200	-0.475065	23.8674	1.89617	1	2	1513.23	1570
Gm15825	chr1	15797299	15884008	-0.475065	17.9534	2.79212	1	3	1513.23	1570
Tfap2d	chr1	15797299	15944059	-0.475065	18.9738	3.78284	1	4	1513.23	1570
Tfap2b	chr1	15944559	15978786	-0.475065	20.4008	5.77054	1	6	1513.23	1570
Gm28340	chr1	15979286	16057307	-0.475065	25.3007	1.93286	1	2	1513.23	1570
Gm28341	chr1	16057807	16069013	-0.475065	26.4699	1.83869	1	2	1513.23	1570
Gm4849	chr1	16069513	16102530	-0.475065	21.0805	1.95895	1	2	1513.23	1570
MGP_FVBNJ_G0038136	chr1	16245829	16347288	-0.475065	19.2949	1.83114	1	2	1513.23	1570
Gm38382	chr1	16347788	16515544	-0.475065	26.0971	1.92485	1	2	1513.23	1570
Pkhd1	chr1	16765163	17305862	-0.475065	20.8245	12.2873	1	13	1513.23	1570
Gm37315	chr1	16765163	16902997	-0.475065	21.4939	2.8903	1	3	1513.23	1570
4930486I03Rik	chr1	16765163	17123697	-0.475065	21.8452	6.84163	1	7	1513.23	1570
Gm15795	chr1	16765163	17125278	-0.475065	20.6604	8.35387	1	9	1513.23	1570
Gm24162	chr1	16765163	17254995	-0.475065	20.662	9.34135	1	10	1513.23	1570
Mir206	chr1	17344881	17348744	-0.475065	21.507	2.69706	1	3	1513.23	1570
MGP_FVBNJ_G0004722	chr1	17344881	17394168	-0.475065	20.5313	3.62092	1	4	1513.23	1570
Mir133b	chr1	17344894	17394168	-0.475065	20.9784	2.79108	1	3	1513.23	1570
Il17a	chr1	17394668	17440579	-0.475065	22.492	1.96725	1	2	1513.23	1570
Il17f	chr1	17441079	17465849	-0.475065	22.8387	3.92685	1	4	1513.23	1570
Mcm3	chr1	17466349	17484366	-0.475065	24.4762	5.81252	1	6	1513.23	1570
Gm20587	chr1	17484866	17499713	-0.475065	24.2952	1.94202	1	2	1513.23	1570
Gm28065	chr1	17500213	17506764	-0.475065	20.8922	1.83335	1	2	1513.23	1570
Gm24723	chr1	17506632	17552691	-0.475065	23.1705	1.88096	1	2	1513.23	1570
6720483E21Rik	chr1	17553191	17604181	-0.475065	22.4235	1.96395	1	2	1513.23	1570
Paqr8	chr1	17555153	17611324	-0.475065	23.5802	5.80046	1	6	1513.23	1570
Gm24171	chr1	17555153	17603584	-0.475065	24.8584	2.87388	1	3	1513.23	1570
Gm28064	chr1	17610123	17619931	-0.475065	23.061	1.93285	1	2	1513.23	1570
Efhc1	chr1	17616025	17744805	-0.475065	25.3762	2.96253	1	3	1513.23	1570
Tram2	chr1	17660559	17745134	-0.475065	26.4848	2.93744	1	3	1513.23	1570
Gm28287	chr1	17745634	17779731	-0.475065	23.7693	1.95735	1	2	1513.23	1570
Gm2693	chr1	17843354	17889448	-0.475065	25.5295	1.97453	1	2	1513.23	1570
Tmem14a	chr1	17889948	17911734	-0.475065	21.7896	1.86979	1	2	1513.23	1570
Gm38224	chr1	17909637	17940554	-0.475065	24.1989	1.96271	1	2	1513.23	1570
Gsta3	chr1	17915501	17949123	-0.475065	23.3601	5.87749	1	6	1513.23	1570
Gm28836	chr1	17915501	17949123	-0.475065	23.3601	5.87749	1	6	1513.23	1570
Gm7094	chr1	17949623	17968479	-0.475065	21.3515	1.83019	1	2	1513.23	1570
Gm4956	chr1	17968979	17996612	-0.475065	23.6693	3.9118	1	4	1513.23	1570
Gm21909	chr1	17997112	18040378	-0.475065	20.2921	1.8397	1	2	1513.23	1570
Gm16329	chr1	18040878	18055899	-0.475065	21.7225	1.27072	1	2	1513.23	1570
Gm2709	chr1	18084959	18091909	-0.475065	36.4129	1.30488	1	2	1513.23	1570
Gm16327	chr1	18091681	18098482	-0.475065	35.2294	1.29731	1	2	1513.23	1570
Khdc1b	chr1	18095665	18103205	-0.475065	28.189	1.83927	1	2	1513.23	1570
Gm16328	chr1	18103009	18681759	-0.475065	24.8506	1.90806	1	2	1513.23	1570
Kcnq5	chr1	18110441	18744060	-0.475065	22.3484	13.6631	1	14	1513.23	1570
Gm36949	chr1	18110441	18681843	-0.475065	22.7434	4.95756	1	5	1513.23	1570
Gm7658	chr1	18110441	18294916	-0.475065	23.0327	8.76308	1	9	1513.23	1570
Gm6321	chr1	18110441	18294916	-0.475065	23.0327	8.76308	1	9	1513.23	1570
Gm38243	chr1	18110441	18679529	-0.475065	22.8898	11.7134	1	12	1513.23	1570
MGP_FVBNJ_G0004725	chr1	18110441	18744060	-0.475065	22.3484	13.6631	1	14	1513.23	1570
Gm5696	chr1	18744560	18768584	-0.475065	20.0558	1.93381	1	2	1513.23	1570
Gm28239	chr1	18933889	18982052	-0.475065	25.0463	1.90137	1	2	1513.23	1570
Rims1	chr1	18982552	19545119	-0.475065	22.8782	6.90153	1	7	1513.23	1570
Gm26866	chr1	18982552	19545119	-0.475065	22.8782	6.90153	1	7	1513.23	1570
Gm7761	chr1	19663060	19728339	-0.475065	19.7816	1.9538	1	2	1513.23	1570
Gm29506	chr1	19728839	19925797	-0.475065	24.5812	2.94529	1	3	1513.23	1570
Ppp1r14bl	chr1	19728839	19925797	-0.475065	24.5812	2.94529	1	3	1513.23	1570
Gm24176	chr1	19926297	19937498	-0.475065	31.1506	1.74669	1	2	1513.23	1570
Gm6420	chr1	19936775	19952843	-0.475065	26.2208	1.90267	1	2	1513.23	1570
Mir30a	chr1	19953343	19972373	-0.475065	20.8462	1.83027	1	2	1513.23	1570
Gm27028	chr1	19972873	20013631	-0.475065	23.3045	2.71473	1	3	1513.23	1570
Mir30c-2	chr1	19972873	20013631	-0.475065	23.3045	2.71473	1	3	1513.23	1570
Gm20954	chr1	20014131	20036366	-0.475065	24.7433	1.90867	1	2	1513.23	1570
Ogfrl1	chr1	20036866	20147702	-0.475065	24.5509	4.93966	1	5	1513.23	1570
Gm7784	chr1	20148202	20238854	-0.475065	23.0288	1.94955	1	2	1513.23	1570
Gm28822	chr1	20239354	20327374	-0.475065	20.7498	1.96164	1	2	1513.23	1570
B3gat2	chr1	20420362	20569394	-0.475065	22.8941	3.96906	1	4	1513.23	1570
Smap1	chr1	20420986	20641203	-0.475065	23.463	8.89972	1	9	1513.23	1570
Sdhaf4	chr1	20641703	20672526	-0.475065	27.7158	4.81581	1	5	1513.23	1570
Gm26524	chr1	20641703	20672526	-0.475065	27.7158	4.81581	1	5	1513.23	1570
Fam135a	chr1	20656846	20749657	-0.475065	22.4909	9.83666	1	10	1513.23	1570
Gm37580	chr1	20746851	20770971	-0.475065	24.9709	1.96241	1	2	1513.23	1570
Gm26607	chr1	20771471	20822795	-0.475065	24.9625	1.91751	1	2	1513.23	1570
Col9a1	chr1	20823295	20906040	-0.475065	26.4827	4.9352	1	5	1513.23	1570
Col19a1	chr1	20906540	21304068	-0.475065	21.9072	4.85911	1	5	1513.23	1570
Gm26418	chr1	20908645	21304068	-0.475065	21.5405	3.86413	1	4	1513.23	1570
Lmbrd1	chr1	21304568	21423863	-0.475065	23.0418	5.94733	1	6	1513.23	1570
