gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Gm34342	chr1	180475051	180524953	0.581489	28.7349	1.93014	3	2	212.132	213
Mtarc1	chr1	180525453	180583478	0.581489	31.9925	2.98321	3	3	212.132	213
Mtarc2	chr1	180551440	180595399	0.581489	34.0673	11.6708	3	12	212.132	213
Mir1981	chr1	180551440	180583168	0.581489	34.4093	9.68696	3	10	212.132	213
MGP_FVBNJ_G0009317	chr1	180595899	180610005	0.581489	29.5389	1.93502	3	2	212.132	213
C130074G19Rik	chr1	180610505	180635017	0.581489	30.775	1.98237	3	2	212.132	213
Mark1	chr1	180635517	180819568	0.581489	38.5031	3.71304	3	4	212.132	213
Gm38251	chr1	180635517	180819568	0.581489	38.5031	3.71304	3	4	212.132	213
4930433J02Rik	chr1	180820068	180833526	0.581489	33.4449	1.97961	3	2	212.132	213
Gm37662	chr1	180825977	180932742	0.581489	32.7706	1.98333	3	2	212.132	213
Rab3gap2	chr1	180933242	181060544	0.581489	32.9377	13.6659	3	14	212.132	213
MGP_FVBNJ_G0038221	chr1	180933242	180976695	0.581489	34.162	6.75345	3	7	212.132	213
Mir664	chr1	180933242	180976695	0.581489	34.162	6.75345	3	7	212.132	213
Gm34882	chr1	180933242	180992178	0.581489	33.9852	7.73947	3	8	212.132	213
Iars2	chr1	180933242	181063016	0.581489	32.1498	18.4467	3	19	212.132	213
2010103J01Rik	chr1	181017327	181060544	0.581489	30.9618	7.76901	3	8	212.132	213
Mir194-1	chr1	181017327	181044833	0.581489	30.7935	6.77685	3	7	212.132	213
Mir215	chr1	181017327	181060544	0.581489	30.9618	7.76901	3	8	212.132	213
Gm37785	chr1	181060598	181093263	0.581489	30.2196	1.97731	3	2	212.132	213
Bpnt1	chr1	181063307	181094517	0.581489	30.3804	5.93849	3	6	212.132	213
4930532G15Rik	chr1	181095017	181146812	0.581489	31.9715	1.98159	3	2	212.132	213
Eprs	chr1	181100753	181165776	0.581489	32.0643	11.9013	3	12	212.132	213
9630028B13Rik	chr1	181166276	181192208	0.581489	33.9217	1.98551	3	2	212.132	213
Gm2061	chr1	181183758	181223565	0.581489	34.0857	2.9777	3	3	212.132	213
Slc30a10	chr1	181183758	181223565	0.581489	34.0857	2.9777	3	3	212.132	213
5033404E19Rik	chr1	181224065	181432157	0.581489	33.6388	2.94564	3	3	212.132	213
Gm38093	chr1	181474488	181651505	0.581489	34.4603	1.98027	3	2	212.132	213
Lyplal1	chr1	181815785	181844148	0.581489	35.8247	3.92485	3	4	212.132	213
Gm38268	chr1	181815785	181844148	0.581489	35.8247	3.92485	3	4	212.132	213
MGP_FVBNJ_G0036289	chr1	181844648	181898479	0.581489	30.8366	1.60654	3	2	212.132	213
Gm37134	chr1	181898979	182075621	0.581489	32.0117	2.93553	3	3	212.132	213
Gm37272	chr1	181898979	182075621	0.581489	32.0117	2.93553	3	3	212.132	213
Gm37491	chr1	182076121	182237913	0.581489	33.7949	1.97043	3	2	212.132	213
A730004F24Rik	chr1	182238413	182318000	0.581489	39.1739	2.78225	3	3	212.132	213
Tgfb2	chr1	182352466	182445381	0.581489	30.3559	9.81265	3	10	212.132	213
Gm26169	chr1	182352466	182420535	0.581489	31.7581	6.88081	3	7	212.132	213
Gm29491	chr1	182352466	182445381	0.581489	30.3559	9.81265	3	10	212.132	213
Gm37849	chr1	182443502	182472281	0.581489	27.7454	1.97659	3	2	212.132	213
Rrp15	chr1	182453227	182475837	0.581489	29.1175	2.97513	3	3	212.132	213
A430105J06Rik	chr1	182472318	182645607	0.581489	31.2723	1.98033	3	2	212.132	213
1700023G09Rik	chr1	182646107	182683202	0.581489	31.5745	2.96484	3	3	212.132	213
Gm37912	chr1	182683702	182725521	0.581489	32.5044	2.9393	3	3	212.132	213
D1Pas1	chr1	182683702	182725521	0.581489	32.5044	2.9393	3	3	212.132	213
Gm19058	chr1	182726021	182764132	0.581489	30.6956	1.95308	3	2	212.132	213
Spata17	chr1	182764632	182943401	0.581489	32.082	15.7847	3	16	212.132	213
Gm15508	chr1	182764632	182796101	0.581489	31.6846	3.92518	3	4	212.132	213
Gm43497	chr1	182764632	182803058	0.581489	31.9727	4.90606	3	5	212.132	213
Gm43496	chr1	182764632	182823717	0.581489	32.2107	5.88474	3	6	212.132	213
Gm15509	chr1	182764632	182839512	0.581489	31.6031	9.83907	3	10	212.132	213
1700007P06Rik	chr1	182764632	182855105	0.581489	31.7337	10.8308	3	11	212.132	213
Gpatch2	chr1	182922779	183105895	0.581489	30.3574	11.7993	3	12	212.132	213
Gm37254	chr1	182922782	183052864	0.581489	30.8665	8.95918	3	9	212.132	213
Gm38155	chr1	182922782	183105895	0.581489	30.3469	10.8046	3	11	212.132	213
Gm37896	chr1	183160864	183332040	0.581489	31.9717	1.98071	3	2	212.132	213
Esrrg	chr1	183332540	183980651	0.581489	31.2516	13.8049	3	14	212.132	213
Gm36388	chr1	183332540	183387476	0.581489	31.213	4.93982	3	5	212.132	213
Gm37929	chr1	183332540	183559557	0.581489	31.0953	6.86676	3	7	212.132	213
9330162B11Rik	chr1	183332540	183893863	0.581489	31.1793	11.8288	3	12	212.132	213
Gm38315	chr1	183332778	183980651	0.581489	31.2842	12.8147	3	13	212.132	213
Gm38064	chr1	183981151	184090136	0.581489	31.9169	1.95766	3	2	212.132	213
Ush2a	chr1	183996998	184685096	0.581489	34.5329	2.95338	3	3	212.132	213
Gm25095	chr1	183998009	184685096	0.581489	37.7812	0.998224	3	1	212.132	213
Gm25269	chr1	183998009	184685096	0.581489	37.7812	0.998224	3	1	212.132	213
Ush2a	chr1	183996998	184728123	0.821585	37.6343	8.83984	4	9	329.671	338
Gm25095	chr1	183998009	184484715	0.821585	39.1385	3.90979	4	4	329.671	338
Gm25269	chr1	183998009	184403559	0.821585	38.1277	1.99618	4	2	329.671	338
Kctd3	chr1	184691234	184785240	0.821585	37.62	10.7821	4	11	329.671	338
Gm37178	chr1	184785740	184799171	0.821585	38.0279	1.96975	4	2	329.671	338
Kcnk2	chr1	184929503	185168113	0.821585	38.0755	11.8074	4	12	329.671	338
2900042K21Rik	chr1	184929503	185066158	0.821585	37.2019	7.88067	4	8	329.671	338
A430027H14Rik	chr1	184929508	185168113	0.821585	38.113	10.8175	4	11	329.671	338
Gm38122	chr1	185364882	185414254	0.821585	39.3584	1.9716	4	2	329.671	338
Cenpf	chr1	185366138	185457894	0.821585	38.9064	8.8397	4	9	329.671	338
Gm37239	chr1	185366138	185414254	0.821585	39.4704	7.84651	4	8	329.671	338
Ptpn14	chr1	185458394	185612306	0.821585	46.5821	8.23949	4	11	329.671	338
Gm30280	chr1	185458394	185568815	0.821585	54.4387	4.30036	4	7	329.671	338
Gm26574	chr1	185458394	185584678	0.821585	51.52	5.29051	4	8	329.671	338
Gm37422	chr1	185612806	185655830	0.821585	38.74	4.95694	4	5	329.671	338
Smyd2	chr1	185612806	185855713	0.821585	39.0678	6.9387	4	7	329.671	338
Gm38245	chr1	185613308	185855713	0.821585	39.2816	5.94917	4	6	329.671	338
Prox1	chr1	185856213	186147327	0.821585	40.6194	5.89342	4	6	329.671	338
Gm28172	chr1	185856213	185959777	0.821585	40.4881	4.89606	4	5	329.671	338
Prox1os	chr1	185856213	186147327	0.821585	40.6194	5.89342	4	6	329.671	338
Gm29678	chr1	186147827	186189637	0.821585	40.0318	1.96269	4	2	329.671	338
Gm30725	chr1	186164371	186227524	0.821585	40.7624	1.98251	4	2	329.671	338
Gm23153	chr1	186228024	186346652	0.821585	46.2196	2.63287	4	3	329.671	338
MGP_FVBNJ_G0007632	chr1	186228024	186346652	0.821585	46.2196	2.63287	4	3	329.671	338
Gm30932	chr1	186347152	186449468	0.821585	40.6697	1.97733	4	2	329.671	338
Rps6kc1	chr1	186449968	186676017	0.821585	38.9587	10.8945	4	11	329.671	338
Angel2	chr1	186676517	186730692	0.821585	36.2166	8.92374	4	9	329.671	338
Vash2	chr1	186699204	186742497	0.821585	38.5218	3.93851	4	4	329.671	338
Gm31373	chr1	186742997	186751106	0.821585	38.9722	1.92438	4	2	329.671	338
Gm37095	chr1	186750901	186752159	0.821585	39.4319	1.90479	4	2	329.671	338
Gm8407	chr1	186751732	186762116	0.821585	39.3052	1.95228	4	2	329.671	338
Flvcr1	chr1	186756154	186793546	0.821585	39.862	8.85774	4	9	329.671	338
A230020J21Rik	chr1	186756154	186793546	0.821585	39.737	7.86836	4	8	329.671	338
Spata45	chr1	186787403	186812369	0.821585	42.9527	2.95755	4	3	329.671	338
Tatdn3	chr1	186796513	186824636	0.821585	41.9381	9.78782	4	10	329.671	338
Nsl1	chr1	186812448	186846818	0.821585	40.8822	4.92252	4	5	329.671	338
Gm38188	chr1	186812467	186846818	0.821585	41.8834	2.94808	4	3	329.671	338
Batf3	chr1	186847318	186883134	0.821585	36.6757	5.89446	4	6	329.671	338
Gm38161	chr1	186883634	186914380	0.821585	38.819	1.92805	4	2	329.671	338
Fam71a	chr1	186914880	186935689	0.821585	39.272	1.97391	4	2	329.671	338
Atf3	chr1	186922593	186976981	0.821585	39.0634	5.8908	4	6	329.671	338
MGP_FVBNJ_G0009319	chr1	186922593	186976981	0.821585	38.9725	4.89751	4	5	329.671	338
D730003I15Rik	chr1	186977481	187002225	0.821585	37.9441	2.94027	4	3	329.671	338
Gm37074	chr1	187002725	187021006	0.821585	39.2822	1.96274	4	2	329.671	338
Gm37168	chr1	187021506	187061327	0.821585	38.3843	1.98249	4	2	329.671	338
Nenf	chr1	187061827	187107014	0.821585	37.1111	1.98846	4	2	329.671	338
Pacc1	chr1	187080220	187149177	0.821585	38.9757	1.95104	4	2	329.671	338
Ppp2r5a	chr1	187108263	187160420	0.821585	40.2881	7.63362	4	8	329.671	338
Gm2272	chr1	187159838	187190514	0.821585	36.8089	1.94009	4	2	329.671	338
Gm32200	chr1	187191014	187231460	0.821585	40.8349	1.98033	4	2	329.671	338
Gm37688	chr1	187231960	187247868	0.821585	32.7955	1.89428	4	2	329.671	338
Gm37432	chr1	187248368	187291759	0.821585	38.9487	1.9688	4	2	329.671	338
9430037O13Rik	chr1	187292259	187331349	0.821585	39.853	1.86562	4	2	329.671	338
Dtl	chr1	187293731	187380446	0.821585	39.0938	6.92243	4	7	329.671	338
Ints7	chr1	187331463	187352491	0.821585	36.8906	6.95458	4	7	329.671	338
Gm37349	chr1	187331463	187339993	0.821585	36.4474	5.97159	4	6	329.671	338
Lpgat1	chr1	187474442	187548629	0.821585	37.4286	7.53132	4	8	329.671	338
MGP_FVBNJ_G0036978	chr1	187474442	187530367	0.821585	36.3676	5.67023	4	6	329.671	338
Gm26203	chr1	187474442	187548629	0.821585	37.4286	7.53132	4	8	329.671	338
Gm20203	chr1	187549129	187578711	0.821585	37.368	1.92588	4	2	329.671	338
Gm38037	chr1	187579211	187584709	0.821585	40.2414	3.952	4	4	329.671	338
Nek2	chr1	187579211	187645391	0.821585	39.7934	5.92785	4	6	329.671	338
1700034H15Rik	chr1	187645891	187731693	0.821585	39.8175	8.85101	4	9	329.671	338
Slc30a1	chr1	187653844	187731693	0.821585	38.8703	4.94953	4	5	329.671	338
Rd3	chr1	187732193	187747962	0.821585	41.2366	5.89741	4	6	329.671	338
Gm26670	chr1	187732193	187747962	0.821585	41.2366	5.89741	4	6	329.671	338
Gm32460	chr1	187747730	187753474	0.821585	46.838	1.93082	4	2	329.671	338
Traf5	chr1	187752060	187845142	0.821585	39.4555	9.67218	4	10	329.671	338
Mir3473c	chr1	187752060	187766285	0.821585	39.8039	5.78775	4	6	329.671	338
Gm26879	chr1	187752285	187823512	0.821585	38.4639	9.69962	4	10	329.671	338
Rcor3	chr1	187798604	187892726	0.821585	37.4229	17.7391	4	18	329.671	338
Gm37055	chr1	187805264	187858690	0.821585	37.6837	14.7635	4	15	329.671	338
Gm10516	chr1	187805264	187892726	0.821585	37.6775	16.7472	4	17	329.671	338
Kcnh1	chr1	187893226	188467153	0.821585	40.1265	3.98212	4	4	329.671	338
Hhat	chr1	187893226	188516869	0.821585	40.1162	11.878	4	12	329.671	338
MGP_FVBNJ_G0036980	chr1	188201393	188516869	0.821585	40.2615	9.89067	4	10	329.671	338
Gm38360	chr1	188517369	188529276	0.821585	38.8853	1.95361	4	2	329.671	338
A730013G03Rik	chr1	188529776	188539379	0.821585	39.2395	2.91901	4	3	329.671	338
1700065J18Rik	chr1	188538319	188552401	0.821585	37.0453	2.9356	4	3	329.671	338
Sertad4	chr1	188541132	188584670	0.821585	37.2303	5.8766	4	6	329.671	338
Gm15867	chr1	188541132	188584670	0.821585	37.2303	5.8766	4	6	329.671	338
Gm2367	chr1	188585170	188730190	0.821585	37.7106	1.95088	4	2	329.671	338
Syt14	chr1	188587832	188735057	0.821585	39.8122	5.83607	4	6	329.671	338
MGP_FVBNJ_G0009320	chr1	188587832	188735057	0.821585	39.8122	5.83607	4	6	329.671	338
Gm31406	chr1	188735557	188747015	0.821585	43.0407	1.9694	4	2	329.671	338
Utp25	chr1	188781686	188845216	0.821585	35.1636	9.8075	4	10	329.671	338
Irf6	chr1	188845716	188868887	0.821585	36.4489	5.91307	4	6	329.671	338
A130010J15Rik	chr1	188845716	188877403	0.821585	37.3366	15.7629	4	16	329.671	338
Traf3ip3	chr1	188860634	188919592	0.821585	37.8012	23.6142	4	24	329.671	338
Gm15872	chr1	188868041	188894210	0.821585	37.3223	9.89753	4	10	329.671	338
4930570N18Rik	chr1	188895743	188933454	0.821585	40.0107	9.92823	4	10	329.671	338
Lamb3	chr1	188895743	189043784	0.821585	40.0876	24.5915	4	25	329.671	338
Hsd11b1	chr1	188895743	188966411	0.821585	40.3455	14.8351	4	15	329.671	338
Gm38118	chr1	188900426	188966411	0.821585	40.611	12.8717	4	13	329.671	338
G0s2	chr1	188900426	188977184	0.821585	40.499	14.8199	4	15	329.671	338
Gm37691	chr1	188900426	188987515	0.821585	40.6664	16.7514	4	17	329.671	338
Gm37650	chr1	188900426	188998983	0.821585	40.4964	17.7399	4	18	329.671	338
Camk1g	chr1	189044284	189172147	0.821585	37.3594	5.89896	4	6	329.671	338
Gm37942	chr1	189044284	189172147	0.821585	37.3594	5.89896	4	6	329.671	338
MGP_FVBNJ_G0009321	chr1	190547342	190646769	1.22613	48.8258	1.91211	5	2	50.4038	53
Cd34	chr1	190623260	190706724	1.22613	54.1224	6.94695	5	7	50.4038	53
Gm16897	chr1	190623260	190681037	1.22613	53.9968	8.9327	5	9	50.4038	53
A330023F24Rik	chr1	190641251	190755551	1.22613	50.3777	13.3529	5	14	50.4038	53
Gm32250	chr1	190661798	190698291	1.22613	52.7292	4.93579	5	5	50.4038	53
Gm37334	chr1	190661798	190698291	1.22613	52.7292	4.93579	5	5	50.4038	53
9630010A21Rik	chr1	190661798	190722101	1.22613	52.3838	6.9136	5	7	50.4038	53
Gm37027	chr1	190661798	190723076	1.22613	52.8348	8.85137	5	9	50.4038	53
Cd46	chr1	190702422	190782005	1.22613	48.9007	11.077	5	12	50.4038	53
Mir29b-2	chr1	190709293	190722806	1.22613	49.7616	3.77592	5	4	50.4038	53
Mir29c	chr1	190709293	190755551	1.22613	46.4537	4.49765	5	5	50.4038	53
Gm37366	chr1	190721997	190766664	1.22613	44.9312	7.3575	5	8	50.4038	53
Gm37132	chr1	190721997	190782005	1.22613	46.8961	8.14678	5	9	50.4038	53
Cr1l	chr1	190782505	190863083	1.22613	53.2221	10.7047	5	11	50.4038	53
Cr2	chr1	190822076	190899377	1.22613	53.362	10.989	5	12	50.4038	53
Gm37887	chr1	190899877	190922787	1.22613	44.4257	1.97193	5	2	50.4038	53
MGP_FVBNJ_G0009322	chr1	190923287	190982166	1.22613	51.9561	1.85574	5	2	50.4038	53
Gm2564	chr4	37499549	37501228	0.605126	37.7746	3.34688	3	4	3.87089	5
Ccl19	chr4	37499549	37501228	0.605126	37.7746	3.34688	3	4	3.87089	5
Ccl19-ps1	chr4	37499549	37501228	0.605126	37.7746	3.34688	3	4	3.87089	5
MGP_FVBNJ_G0027963	chr4	37499549	37501228	0.605126	37.7746	3.34688	3	4	3.87089	5
MGP_FVBNJ_G0027964	chr4	37499549	37501228	0.605126	37.7746	3.34688	3	4	3.87089	5
Gm11222	chr4	65589318	65646608	-0.534603	13.0507	1.95731	1	2	11.8304	12
Gm11224	chr4	65688125	65780878	-0.534603	13.9556	1.93918	1	2	11.8304	12
1700016B01Rik	chr5	109045877	109093193	0.616824	29.8221	1.95693	3	2	142.651	146
1700028D13Rik	chr5	109093693	109117253	0.616824	31.8314	2.94602	3	3	142.651	146
Miat	chr5	109101078	109136605	0.616824	34.9778	11.5332	3	12	142.651	146
MGP_FVBNJ_G0009661	chr5	109101078	109104664	0.616824	37.0397	3.80537	3	4	142.651	146
MGP_FVBNJ_G0009662	chr5	109101078	109106325	0.616824	36.5336	4.78422	3	5	142.651	146
Gm26953	chr5	109101078	109116502	0.616824	35.7036	6.68304	3	7	142.651	146
MGP_FVBNJ_G0009663	chr5	109101078	109116502	0.616824	35.7036	6.68304	3	7	142.651	146
MGP_FVBNJ_G0009664	chr5	109101078	109136605	0.616824	34.9778	11.5332	3	12	142.651	146
Cryba4	chr5	109137105	109160829	0.616824	34.7106	3.9483	3	4	142.651	146
Crybb1	chr5	109146745	109209713	0.616824	31.8823	3.97304	3	4	142.651	146
Tpst2	chr5	109168150	109220798	0.616824	29.5247	7.91971	3	8	142.651	146
Tfip11	chr5	109221298	109235226	0.616824	31.3629	9.83809	3	10	142.651	146
Srrd	chr5	109221298	109274551	0.616824	31.4403	10.834	3	11	142.651	146
Hps4	chr5	109238089	109288594	0.616824	33.9857	11.7082	3	12	142.651	146
Gm6583	chr5	109238089	109262843	0.616824	32.6028	5.88953	3	6	142.651	146
Gm43759	chr5	109238089	109265906	0.616824	32.8899	7.82091	3	8	142.651	146
Gm43758	chr5	109238089	109273776	0.616824	34.0296	9.73392	3	10	142.651	146
Gm20636	chr5	109238089	109288594	0.616824	33.9857	11.7082	3	12	142.651	146
Asphd2	chr5	109280469	109316796	0.616824	32.3719	7.87758	3	8	142.651	146
Sez6l	chr5	109317296	109485036	0.616824	33.7616	5.94147	3	6	142.651	146
Gm6588	chr5	109317296	109485036	0.616824	33.7616	5.94147	3	6	142.651	146
Gm27004	chr5	109485536	109551092	0.616824	35.133	3.85757	3	4	142.651	146
1700034G24Rik	chr5	109485536	109551092	0.616824	35.133	3.85757	3	4	142.651	146
4933415J04Rik	chr5	109551592	109563620	0.616824	31.2423	1.94463	3	2	142.651	146
Gm42864	chr5	109560805	109586378	0.616824	34.0202	1.96786	3	2	142.651	146
Gm42865	chr5	109586878	109792063	0.616824	34.9781	1.94259	3	2	142.651	146
Myo18b	chr5	109600458	109828482	0.616824	34.6255	10.8389	3	11	142.651	146
1700095B10Rik	chr5	109600458	109732538	0.616824	34.6759	8.86098	3	9	142.651	146
Grk3	chr5	109828982	109971344	0.616824	33.1741	7.83896	3	8	142.651	146
Gm22740	chr5	109971844	109985155	0.616824	35.5267	1.90941	3	2	142.651	146
Crybb2	chr5	109985655	110008812	0.616824	33.3756	5.83402	3	6	142.651	146
Crybb3	chr5	110003989	110096044	0.616824	30.7716	11.8136	3	12	142.651	146
2900026A02Rik	chr5	110014502	110098127	0.616824	31.0744	8.71167	3	9	142.651	146
Gm43246	chr5	110014502	110045971	0.616824	31.5256	3.91644	3	4	142.651	146
F830115B05Rik	chr5	110014502	110071535	0.616824	31.4749	5.87746	3	6	142.651	146
4930557B06Rik	chr5	110014502	110086461	0.616824	31.3905	7.75649	3	8	142.651	146
Gm42161	chr5	110014502	110098127	0.616824	31.0744	8.71167	3	9	142.651	146
Gm43094	chr5	110098627	110165743	0.616824	33.1275	1.95374	3	2	142.651	146
Tmem211	chr5	110166243	110255030	0.616824	32.1659	1.96631	3	2	142.651	146
Sgsm1	chr5	110182472	110264800	0.616824	32.7702	10.7831	3	11	142.651	146
4930405N21Rik	chr5	110263600	110268630	0.616824	32.7629	1.93818	3	2	142.651	146
Gm43353	chr5	110267332	110283085	0.616824	31.2273	2.75847	3	3	142.651	146
Mir7229	chr5	110267332	110283085	0.616824	31.2273	2.75847	3	3	142.651	146
Mir7230	chr5	110283585	110446401	0.616824	30.18	1.87837	3	2	142.651	146
Wscd2	chr5	110446901	110561416	0.616824	34.7368	7.88256	3	8	142.651	146
Sart3	chr5	110728156	110742555	0.566038	18.4119	3.19512	3	4	560.313	576
Iscu	chr5	110728156	110742555	0.566038	18.4119	3.19512	3	4	560.313	576
Gm16437	chr5	110728156	110742555	0.566038	18.4119	3.19512	3	4	560.313	576
Tmem119	chr5	110758654	110782900	0.566038	33.3978	2.97149	3	3	560.313	576
Gm19931	chr5	110783400	110785742	0.566038	35.9449	1.92653	3	2	560.313	576
Selplg	chr5	110784711	110815566	0.566038	32.6374	6.65968	3	7	560.313	576
Coro1c	chr5	110816066	110904028	0.566038	32.6801	14.6129	3	15	560.313	576
Gm17122	chr5	110816066	110825000	0.566038	33.9727	3.89159	3	4	560.313	576
Gm43335	chr5	110816066	110857274	0.566038	32.6816	10.6648	3	11	560.313	576
Gm43336	chr5	110816066	110904028	0.566038	32.6801	14.6129	3	15	560.313	576
Gm42797	chr5	110904528	110972072	0.566038	30.1362	2.88982	3	3	560.313	576
Gm22056	chr5	110904528	110972072	0.566038	30.1362	2.88982	3	3	560.313	576
Ssh1	chr5	110913777	111003451	0.566038	32.0758	6.94828	3	7	560.313	576
Dao	chr5	110981530	111071760	0.566038	32.239	3.95144	3	4	560.313	576
Svop	chr5	111004907	111079827	0.566038	32.5228	9.802	3	10	560.313	576
Usp30	chr5	111004907	111114678	0.566038	31.7219	18.5228	3	19	560.313	576
Gm17833	chr5	111080327	111092577	0.566038	32.7879	4.84167	3	5	560.313	576
Gm42913	chr5	111080327	111114673	0.566038	31.3425	6.79498	3	7	560.313	576
Alkbh2	chr5	111080327	111125793	0.566038	30.8055	9.70726	3	10	560.313	576
Ung	chr5	111116877	111133555	0.566038	30.3069	5.90432	3	6	560.313	576
Acacb	chr5	111134055	111268441	0.566038	32.7088	7.82744	3	8	560.313	576
Gm13784	chr5	111134055	111242073	0.566038	32.3664	5.89295	3	6	560.313	576
Foxn4	chr5	111248424	111288967	0.566038	32.3041	4.86711	3	5	560.313	576
Myo1h	chr5	111289467	111383033	0.566038	33.6721	9.90282	3	10	560.313	576
Kctd10	chr5	111316592	111382656	0.566038	34.1567	12.8348	3	13	560.313	576
Ube3b	chr5	111383156	111434185	0.566038	32.1223	6.83932	3	7	560.313	576
Mir7027	chr5	111383156	111434185	0.566038	32.1223	6.83932	3	7	560.313	576
Mmab	chr5	111434685	111459037	0.566038	28.9077	3.87851	3	4	560.313	576
Mvk	chr5	111449279	111560279	0.566038	29.4147	7.77538	3	8	560.313	576
Gm13790	chr5	111560779	111582252	0.566038	30.6128	1.84144	3	2	560.313	576
Fam222a	chr5	111582752	111636734	0.566038	33.4182	2.98157	3	3	560.313	576
Trpv4	chr5	111637234	111686827	0.566038	30.8267	5.94393	3	6	560.313	576
Gltp	chr5	111687327	111728028	0.566038	30.911	3.94743	3	4	560.313	576
Tchp	chr5	111728528	111796969	0.566038	30.5079	10.3486	3	11	560.313	576
Gm42789	chr5	111728528	111740669	0.566038	30.3529	7.4914	3	8	560.313	576
Mir7028	chr5	111728528	111743108	0.566038	30.3448	9.35382	3	10	560.313	576
Git2	chr5	111749339	111828395	0.566038	31.7954	20.7622	3	21	560.313	576
4930515G01Rik	chr5	111787833	111828395	0.566038	31.6293	7.90656	3	8	560.313	576
Ankrd13a	chr5	111787833	111851927	0.566038	31.1639	11.2587	3	12	560.313	576
1500011B03Rik	chr5	111833813	111858703	0.566038	31.4831	1.27309	3	2	560.313	576
MGP_FVBNJ_G0029717	chr5	111833813	111858703	0.566038	31.4831	1.27309	3	2	560.313	576
Ywhaq-ps3	chr5	111858083	111871984	0.566038	40.5591	2.5688	3	3	560.313	576
Gm2423	chr5	111858083	111871984	0.566038	40.5591	2.5688	3	3	560.313	576
Ywhaq-ps2	chr5	111858083	111871984	0.566038	40.5591	2.5688	3	3	560.313	576
Gm13821	chr5	111868565	111889465	0.566038	31.8744	1.69739	3	2	560.313	576
4930519G04Rik	chr5	111889965	111932678	0.566038	33.703	6.87131	3	7	560.313	576
Gm9936	chr5	111889965	111916928	0.566038	34.9518	2.96407	3	3	560.313	576
Gm13823	chr5	111889965	111932678	0.566038	33.703	6.87131	3	7	560.313	576
