gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
MGP_FVBNJ_G0038128	chr1	7750540	7807450	1.32521	63.3168	1.88152	6	2	164.747	165
Prex2	chr1	7807950	8032093	1.32521	62.2207	6.76043	6	7	164.747	165
Gm24173	chr1	7807950	7969180	1.32521	64.239	5.76579	6	6	164.747	165
Gm28686	chr1	7807950	7811091	1.32521	58.3387	1.97043	6	2	164.747	165
MGP_FVBNJ_G0036892	chr1	9129761	9178251	0.854181	46.5076	1.88491	4	2	9.55252	10
Mir6341	chr1	9178751	9234001	0.854181	48.6581	1.84082	4	2	9.55252	10
Gm6216	chr1	9415653	9425446	0.854181	54.8799	1.92896	4	2	9.55252	10
Gm29663	chr1	9424593	9450040	0.854181	44.2947	1.87624	4	2	9.55252	10
Ncoa2	chr1	9913094	10142989	0.864088	49.2775	18.4976	4	19	39.6898	36
Gm38376	chr1	9913094	10141449	0.864088	46.4148	4.98407	4	5	39.6898	36
Gm37409	chr1	9913094	10029805	0.864088	48.0701	9.9276	4	10	39.6898	36
MGP_FVBNJ_G0007537	chr1	9913094	10058001	0.864088	48.185	11.794	4	12	39.6898	36
Gm38223	chr1	9913094	10067617	0.864088	48.4411	13.7413	4	14	39.6898	36
Gm37702	chr1	9913094	10102451	0.864088	48.6599	14.7264	4	15	39.6898	36
Gm23169	chr1	9913094	10115846	0.864088	48.7561	16.5251	4	17	39.6898	36
Gm38120	chr1	9913094	10124397	0.864088	49.0636	17.5068	4	18	39.6898	36
Gm38380	chr1	9913094	10142989	0.864088	49.2775	18.4976	4	19	39.6898	36
Gm29570	chr1	10143489	10172495	0.864088	49.5836	1.9761	4	2	39.6898	36
Gm7593	chr1	10172995	10311291	0.864088	53.9785	1.92888	4	2	39.6898	36
Tram1	chr1	10311791	10373558	0.864088	51.3308	3.96257	4	4	39.6898	36
Lactb2	chr1	10374058	10421406	0.864088	50.4409	3.94455	4	4	39.6898	36
Gm38319	chr1	10374058	10421406	0.864088	50.4409	3.94455	4	4	39.6898	36
Xkr9	chr1	10421906	10503837	0.864088	48.3191	1.98797	4	2	39.6898	36
Gm26273	chr1	10520608	10531541	0.864088	51.3807	1.89235	4	2	39.6898	36
Gm5523	chr1	10532041	10587474	0.864088	43.5128	1.59968	4	2	39.6898	36
Gm36947	chr1	10587974	10633219	0.864088	48.2285	1.97283	4	2	39.6898	36
MGP_FVBNJ_G0009295	chr1	10672831	10673139	0.864088	50.263	0.946097	4	1	39.6898	36
Gm37400	chr1	10848524	10909268	1.25513	57.1408	1.97212	5	2	17.7503	18
Eya1	chr1	10909768	11181640	1.25513	64.8914	12.862	5	13	17.7503	18
Gm37444	chr1	10909768	11012262	1.25513	60.6686	8.89392	5	9	17.7503	18
Gm9947	chr1	11492571	11533319	0.968533	53.0766	6.7918	4	7	10.7555	11
Msc	chr1	11492571	11533319	0.968533	53.0766	6.7918	4	7	10.7555	11
Gm37412	chr1	11533819	11616512	0.968533	54.4357	1.97288	4	2	10.7555	11
Trpa1	chr1	11617012	11664196	0.968533	49.4827	0.994615	4	1	10.7555	11
Kcnb2	chr1	12028937	12500400	1.01559	41.8644	3.88301	5	4	6.35478	5
Gm38116	chr1	12028937	12473370	1.01559	30.4958	1.99343	5	2	6.35478	5
Gm25227	chr1	12028937	12500400	1.01559	41.8644	3.88301	5	4	6.35478	5
Gm25168	chr1	12500900	12504726	1.01559	68.9652	1.59934	5	2	6.35478	5
Gm6060	chr1	12504179	12504918	1.01559	58.8056	1.55166	5	2	6.35478	5
Gm28669	chr1	12504818	12504918	1.01559	46.65	0.872432	5	1	6.35478	5
Terf1	chr1	12546661	12593076	1.78671	87.3717	4.95666	7	5	42.165	40
Gm37509	chr1	12593576	12620539	1.78671	88.7954	2.83711	7	3	42.165	40
Sbspon	chr1	12593576	12668402	1.78671	90.8317	3.80884	7	4	42.165	40
MGP_FVBNJ_G0009296	chr1	12594107	12668402	1.78671	91.1522	2.82384	7	3	42.165	40
Gm7634	chr1	12791990	12804955	1.78671	96.2862	1.9416	7	2	42.165	40
4930444P10Rik	chr1	12805455	12837039	1.78671	113.788	2.8515	7	3	42.165	40
Rpl7	chr1	12836251	12868595	1.78671	99.389	6.82881	7	7	42.165	40
Rdh10	chr1	12840725	12897817	1.78671	97.6643	2.95857	7	3	42.165	40
Gm38249	chr1	12943341	12963714	1.78671	93.0993	1.97096	7	2	42.165	40
Gm28095	chr1	12964214	12994173	1.78671	85.6698	6.93992	7	7	42.165	40
Stau2	chr1	12964214	13248446	1.78671	85.1698	14.8532	7	15	42.165	40
Gm7568	chr1	12964382	13077684	1.78671	86.6389	8.91496	7	9	42.165	40
Gm28095	chr1	12964382	13248512	1.56496	82.7885	4.96791	6	5	45.4382	39
Stau2	chr1	12964382	13270074	1.56496	79.3885	14.8024	6	15	45.4382	39
Gm7568	chr1	12964382	13248512	1.56496	82.7885	4.96791	6	5	45.4382	39
Ube2w	chr1	13270574	13365747	1.56496	80.6776	7.93752	6	8	45.4382	39
Gm38342	chr1	13270574	13365747	1.56496	80.6776	7.93752	6	8	45.4382	39
Eloc	chr1	13366247	13386772	1.56496	78.5614	11.8837	6	12	45.4382	39
D030040B21Rik	chr1	13382036	13388156	1.56496	77.9074	1.95444	6	2	45.4382	39
Idi1-ps5	chr1	13387473	13402799	1.56496	79.3371	1.95921	6	2	45.4382	39
Tmem70	chr1	13389425	13411430	1.56496	79.0179	4.93184	6	5	45.4382	39
Ly96	chr1	13411930	13464972	1.56496	74.9551	3.95951	6	4	45.4382	39
Gm29649	chr1	13465472	13465890	1.56496	80.0144	0.956631	6	1	45.4382	39
Gm5828	chr1	13476741	13533493	0.925149	51.0632	1.96331	4	2	8.70925	9
Gm28376	chr1	13615241	13813900	0.925149	46.0664	3.92837	4	4	8.70925	9
4921511E07Rik	chr1	13615241	13720793	0.925149	46.0517	2.93514	4	3	8.70925	9
Jph1	chr1	13615241	13813900	0.925149	46.0664	3.92837	4	4	8.70925	9
Gm28783	chr1	13842176	13857068	0.538195	37.5315	1.97521	3	2	28.2219	29
Gdap1	chr1	13857568	13884841	0.538195	35.9691	4.93498	3	5	28.2219	29
Gm28784	chr1	13880140	13958993	0.538195	40.6026	1.93423	3	2	28.2219	29
Gm28785	chr1	13959493	13970783	0.538195	40.0546	1.94494	3	2	28.2219	29
Gm5251	chr1	14106365	14139523	0.538195	41.8419	1.95352	3	2	28.2219	29
Gm6075	chr1	14140023	14217133	0.538195	43.4349	1.95558	3	2	28.2219	29
Gm25166	chr1	14217633	14301456	0.538195	24.0427	1.7988	3	2	28.2219	29
Pi15	chr1	14301956	14371993	0.538195	36.5103	2.97526	3	3	28.2219	29
Gm28154	chr1	14301956	14371993	0.538195	36.5103	2.97526	3	3	28.2219	29
Gm16070	chr1	14372493	14503628	0.538195	31.9642	6.79916	3	7	28.2219	29
Crispld1	chr1	14372493	14503628	0.538195	31.9642	6.79916	3	7	28.2219	29
Gm28153	chr1	14421775	14503628	0.538195	31.5767	3.87631	3	4	28.2219	29
Gm7690	chr1	14645111	14690746	0.940874	50.4826	1.96863	4	2	41.1854	43
Gm18775	chr1	14691246	14714447	0.940874	45.0991	2.90017	4	3	41.1854	43
Gm17969	chr1	14691246	14714447	0.940874	45.0991	2.90017	4	3	41.1854	43
Gm28755	chr1	14703493	14734499	0.940874	47.0216	1.92694	4	2	41.1854	43
Gm45784	chr1	14734999	14781055	0.940874	51.4246	2.51511	4	3	41.1854	43
Crisp4	chr1	14844814	14937214	0.940874	47.384	4.94369	4	5	41.1854	43
Defb44-ps	chr1	14937714	14966649	0.940874	35.0456	1.78324	4	2	41.1854	43
Defb18	chr1	14967149	14981564	0.940874	45.6066	1.93393	4	2	41.1854	43
Defb41	chr1	14982064	15040057	0.940874	42.0931	3.7895	4	4	41.1854	43
Gm17837	chr1	14982064	15040057	0.940874	42.0931	3.7895	4	4	41.1854	43
MGP_FVBNJ_G0004720	chr1	15040557	15201373	0.940874	47.6186	1.95693	4	2	41.1854	43
Gm5252	chr1	15440399	15600804	0.940874	47.5334	1.96805	4	2	41.1854	43
Gm24075	chr1	15699147	15771914	0.940874	42.6901	1.88903	4	2	41.1854	43
Gm28343	chr1	15772414	15796356	0.940874	53.0846	1.91021	4	2	41.1854	43
Gm28344	chr1	15796856	15838200	0.940874	54.6939	1.92341	4	2	41.1854	43
Gm15825	chr1	15797299	15884008	0.940874	43.8517	2.79784	4	3	41.1854	43
Tfap2d	chr1	15797299	15944059	0.940874	45.8896	3.7903	4	4	41.1854	43
Tfap2b	chr1	15944559	15978786	1.46644	72.2409	5.79603	6	6	5.79603	6
Gm28340	chr1	15979286	16057307	0.783076	50.6979	1.94742	4	2	10.6189	11
Gm28341	chr1	16057807	16069013	0.783076	48.9991	1.86221	4	2	10.6189	11
Gm4849	chr1	16069513	16102530	0.783076	47.431	1.97025	4	2	10.6189	11
MGP_FVBNJ_G0038136	chr1	16245829	16347288	0.783076	37.5343	1.8846	4	2	10.6189	11
Gm38382	chr1	16347788	16350265	0.783076	38.566	0.977509	4	1	10.6189	11
Pkhd1	chr1	16765163	17305862	1.03811	49.3455	12.3682	5	13	47.3849	49
Gm37315	chr1	16765163	16902997	1.03811	46.8795	2.89764	5	3	47.3849	49
4930486I03Rik	chr1	16765163	17123697	1.03811	49.9603	6.85717	5	7	47.3849	49
Gm15795	chr1	16765163	17125278	1.03811	48.5375	8.42446	5	9	47.3849	49
Gm24162	chr1	16765163	17254995	1.03811	48.905	9.41311	5	10	47.3849	49
Mir206	chr1	17344881	17348744	1.03811	55.089	2.79058	5	3	47.3849	49
MGP_FVBNJ_G0004722	chr1	17344881	17394168	1.03811	52.2069	3.71643	5	4	47.3849	49
Mir133b	chr1	17344894	17394168	1.03811	51.1549	2.83741	5	3	47.3849	49
Il17a	chr1	17394668	17440579	1.03811	54.6889	1.97633	5	2	47.3849	49
Il17f	chr1	17441079	17465849	1.03811	58.3394	3.9493	5	4	47.3849	49
Mcm3	chr1	17466349	17484366	1.03811	60.5687	5.86006	5	6	47.3849	49
Gm20587	chr1	17484866	17499713	1.03811	57.1842	1.95791	5	2	47.3849	49
Gm28065	chr1	17500213	17506764	1.03811	55.6651	1.87696	5	2	47.3849	49
Gm24723	chr1	17506632	17552691	1.03811	60.7012	1.91952	5	2	47.3849	49
6720483E21Rik	chr1	17553191	17604181	1.03811	58.4327	1.97567	5	2	47.3849	49
Paqr8	chr1	17555153	17611324	1.03811	55.3266	5.86089	5	6	47.3849	49
Gm24171	chr1	17555153	17603584	1.03811	56.181	2.91541	5	3	47.3849	49
Gm28064	chr1	17610123	17619931	1.03811	57.0385	1.9517	5	2	47.3849	49
Efhc1	chr1	17616025	17744805	1.03811	59.7495	2.97283	5	3	47.3849	49
Tram2	chr1	17660559	17706443	1.03811	65.8228	1.95276	5	2	47.3849	49
Tram2	chr1	17660559	17744805	1.41448	64.4874	0.994143	6	1	44.5064	46
Gm28287	chr1	17745634	17779731	1.41448	65.262	1.97013	6	2	44.5064	46
Gm2693	chr1	17843354	17889448	1.41448	81.8884	1.98209	6	2	44.5064	46
Tmem14a	chr1	17889948	17911734	1.41448	68.4947	1.88248	6	2	44.5064	46
Gm38224	chr1	17909637	17940554	1.41448	75.6492	1.97455	6	2	44.5064	46
Gsta3	chr1	17915501	17949123	1.41448	73.0171	5.89963	6	6	44.5064	46
Gm28836	chr1	17915501	17949123	1.41448	73.0171	5.89963	6	6	44.5064	46
Gm7094	chr1	17949623	17968479	1.41448	66.0984	1.85207	6	2	44.5064	46
Gm4956	chr1	17968979	17996612	1.41448	68.6367	3.92742	6	4	44.5064	46
Gm21909	chr1	17997112	18040378	1.41448	63.7033	1.84838	6	2	44.5064	46
Gm16329	chr1	18040878	18055899	1.41448	61.4478	1.28697	6	2	44.5064	46
Gm2709	chr1	18084959	18091909	1.41448	103.646	1.34541	6	2	44.5064	46
Gm16327	chr1	18091681	18098482	1.41448	114.29	1.33307	6	2	44.5064	46
Khdc1b	chr1	18095665	18103205	1.41448	89.5782	1.87721	6	2	44.5064	46
Gm16328	chr1	18103009	18681759	1.41448	72.2046	1.93864	6	2	44.5064	46
Kcnq5	chr1	18110441	18744060	1.41448	67.9203	13.723	6	14	44.5064	46
Gm36949	chr1	18110441	18681843	1.41448	69.877	4.96853	6	5	44.5064	46
Gm7658	chr1	18110441	18294916	1.41448	69.4832	8.80042	6	9	44.5064	46
Gm6321	chr1	18110441	18294916	1.41448	69.4832	8.80042	6	9	44.5064	46
Gm38243	chr1	18110441	18679529	1.41448	69.4503	11.7635	6	12	44.5064	46
MGP_FVBNJ_G0004725	chr1	18110441	18744060	1.41448	67.9203	13.723	6	14	44.5064	46
Gm5696	chr1	18744560	18768584	1.41448	66.0704	1.95449	6	2	44.5064	46
Gm28239	chr1	18933889	18982052	0.528253	39.5103	1.92319	3	2	8.84627	7
Rims1	chr1	18982552	19545119	0.528253	45.2532	6.92308	3	7	8.84627	7
Gm26866	chr1	18982552	19545119	0.528253	45.2532	6.92308	3	7	8.84627	7
Rims1	chr1	18982552	19545119	1.33102	50.7224	4.9413	6	5	75.4461	74
Gm26866	chr1	18982552	19545119	1.33102	50.7224	4.9413	6	5	75.4461	74
Gm7761	chr1	19663060	19728339	1.33102	61.2721	1.96433	6	2	75.4461	74
Gm29506	chr1	19728839	19925797	1.33102	68.0771	2.95733	6	3	75.4461	74
Ppp1r14bl	chr1	19728839	19925797	1.33102	68.0771	2.95733	6	3	75.4461	74
Gm24176	chr1	19926297	19937498	1.33102	76.2685	1.80053	6	2	75.4461	74
Gm6420	chr1	19936775	19952843	1.33102	72.3623	1.92177	6	2	75.4461	74
Mir30a	chr1	19953343	19972373	1.33102	69.3455	1.88326	6	2	75.4461	74
Gm27028	chr1	19972873	20013631	1.33102	63.7505	2.78381	6	3	75.4461	74
Mir30c-2	chr1	19972873	20013631	1.33102	63.7505	2.78381	6	3	75.4461	74
Gm20954	chr1	20014131	20036366	1.33102	65.4936	1.92814	6	2	75.4461	74
Ogfrl1	chr1	20036866	20147702	1.33102	68.3758	4.95642	6	5	75.4461	74
Gm7784	chr1	20148202	20238854	1.33102	65.7002	1.96433	6	2	75.4461	74
Gm28822	chr1	20239354	20327374	1.33102	60.7742	1.96613	6	2	75.4461	74
B3gat2	chr1	20420362	20569394	1.33102	63.5755	3.97578	6	4	75.4461	74
Smap1	chr1	20420986	20641203	1.33102	64.3928	8.92497	6	9	75.4461	74
Sdhaf4	chr1	20641703	20672526	1.33102	72.8344	4.87419	6	5	75.4461	74
Gm26524	chr1	20641703	20672526	1.33102	72.8344	4.87419	6	5	75.4461	74
Fam135a	chr1	20656846	20749657	1.33102	62.9496	9.8667	6	10	75.4461	74
Gm37580	chr1	20746851	20770971	1.33102	71.3289	1.97327	6	2	75.4461	74
Gm26607	chr1	20771471	20822795	1.33102	71.5167	1.93368	6	2	75.4461	74
Col9a1	chr1	20823295	20906040	1.33102	68.05	4.95477	6	5	75.4461	74
Col19a1	chr1	20906540	21304068	1.33102	62.8287	4.89988	6	5	75.4461	74
Gm26418	chr1	20908645	21304068	1.33102	62.2132	3.90393	6	4	75.4461	74
Lmbrd1	chr1	21304568	21423863	1.33102	65.4102	5.96175	6	6	75.4461	74
Gm6462	chr1	25486272	25630006	1.03067	55.7914	1.79238	5	2	6.57751	7
Gm18033	chr1	25773433	25841547	1.03067	48.5807	1.94592	5	2	6.57751	7
MGP_FVBNJ_G0009297	chr1	25842047	25842159	1.03067	46.3214	0.909225	5	1	6.57751	7
Gm9898	chr1	27239331	27282730	0.980954	53.6612	1.95557	4	2	25.7082	25
Gm6473	chr1	27292031	27318219	0.980954	69.484	1.66496	4	2	25.7082	25
Gm2914	chr1	27318719	27391976	0.980954	51.6567	1.93053	4	2	25.7082	25
Phf3	chr1	27326514	27460183	0.980954	50.6561	17.6315	4	18	25.7082	25
Gm37522	chr1	27326514	27380469	0.980954	50.5275	13.7117	4	14	25.7082	25
Gm37906	chr1	27326514	27391866	0.980954	49.8803	16.6403	4	17	25.7082	25
Ptp4a1	chr1	27460683	27475071	0.980954	66.5135	2.55312	4	3	25.7082	25
Ptp4a1	chr1	27460683	27485713	1.57548	69.3877	3.54112	6	4	7.4059	7
MGP_FVBNJ_G0009978	chr1	27511787	27544922	1.57548	91.3284	3.86478	6	4	7.4059	7
MGP_FVBNJ_G0009976	chr1	27511787	27544922	1.57548	91.3284	3.86478	6	4	7.4059	7
Gm6489	chr1	27511787	27544922	1.57548	91.3284	3.86478	6	4	7.4059	7
MGP_FVBNJ_G0004733	chr1	27545422	27600974	0.949177	55.7614	2.92143	4	3	29.5732	31
Gm28644	chr1	27545422	27600974	0.949177	55.7614	2.92143	4	3	29.5732	31
MGP_FVBNJ_G0036268	chr1	27650090	27662134	0.949177	51.6687	1.90842	4	2	29.5732	31
4931428L18Rik	chr1	27662634	27757254	0.949177	48.2477	9.65313	4	10	29.5732	31
Gm29128	chr1	27662634	27692730	0.949177	48.2216	4.80909	4	5	29.5732	31
Gm7893	chr1	27662634	27703839	0.949177	48.3389	5.7954	4	6	29.5732	31
Lgsn	chr1	27662634	27757254	0.949177	48.2477	9.65313	4	10	29.5732	31
Dnaaf6	chr1	27755803	27792774	0.949177	57.7828	1.71393	4	2	29.5732	31
Gm26145	chr1	27793274	27801184	0.949177	62.8736	1.85933	4	2	29.5732	31
Gm4850	chr1	27800625	27808757	0.949177	60.796	1.75972	4	2	29.5732	31
Gm28645	chr1	27808193	27916847	0.949177	55.1509	1.80804	4	2	29.5732	31
Eef1a1-ps2	chr1	28087864	28184599	0.949177	39.336	1.93568	4	2	29.5732	31
Gm23032	chr1	28185099	28253596	0.949177	38.3937	1.89944	4	2	29.5732	31
Gm7910	chr1	28254096	28333056	0.949177	37.4491	1.95314	4	2	29.5732	31
Khdrbs2	chr1	28684303	28816895	0.322907	30.8137	5.88225	3	6	5.88225	6
Gm25814	chr1	28684303	28816895	0.322907	30.8137	5.88225	3	6	5.88225	6
Gm37999	chr1	28684303	28759957	0.322907	28.6234	1.98525	3	2	5.88225	6
Gm37911	chr1	28684303	28759957	0.322907	28.6234	1.98525	3	2	5.88225	6
Gm37792	chr1	28684303	28759957	0.322907	28.6234	1.98525	3	2	5.88225	6
Gm24732	chr1	28684303	28759957	0.322907	28.6234	1.98525	3	2	5.88225	6
Gm29260	chr1	38293818	38615969	0.918366	41.3683	2.96361	4	3	172.786	176
Gm5267	chr1	38616469	38744605	0.918366	45.8769	1.9661	4	2	172.786	176
Gm9915	chr1	38745105	38754118	0.918366	52.6597	2.91438	4	3	172.786	176
Gm29664	chr1	38753655	38776555	0.918366	51.4647	1.94431	4	2	172.786	176
Gm28175	chr1	38777055	38841931	0.918366	46.107	1.93738	4	2	172.786	176
Gm28140	chr1	38842431	39002696	0.918366	45.0279	1.96582	4	2	172.786	176
Gm37047	chr1	39003196	39102386	0.918366	47.9475	1.97341	4	2	172.786	176
Pantr1	chr1	39102886	39251612	0.918366	46.2774	13.7236	4	14	172.786	176
4930420N18Rik	chr1	39102886	39177370	0.918366	46.9737	10.8452	4	11	172.786	176
Gm20646	chr1	39206031	39260859	0.918366	48.6331	5.91155	4	6	172.786	176
Pou3f3	chr1	39206031	39224224	0.918366	48.473	3.9552	4	4	172.786	176
Pantr2	chr1	39206031	39260859	0.918366	48.6331	5.91155	4	6	172.786	176
Dalir	chr1	39261359	39361911	0.918366	52.1185	1.96854	4	2	172.786	176
Mrps9	chr1	39362411	39463919	0.918366	51.0633	9.86685	4	10	172.786	176
Gm23126	chr1	39362411	39398539	0.918366	51.0562	6.89614	4	7	172.786	176
Gpr45	chr1	39464419	39609358	0.918366	47.8222	6.65831	4	7	172.786	176
Tgfbrap1	chr1	39559020	39627066	0.918366	53.8736	10.8536	4	11	172.786	176
Gm28782	chr1	39559020	39582671	0.918366	54.4987	4.931	4	5	172.786	176
8430432A02Rik	chr1	39559020	39627066	0.918366	53.8736	10.8536	4	11	172.786	176
AI597479	chr1	39609445	39674860	0.918366	52.4693	1.989	4	2	172.786	176
Fhl2	chr1	39634179	39755741	0.918366	52.3316	1.99067	4	2	172.786	176
Gm29040	chr1	39756241	39917385	0.918366	55.5185	1.92843	4	2	172.786	176
Gm29610	chr1	39756241	39917385	0.918366	55.5185	1.92843	4	2	172.786	176
Gm29041	chr1	39917885	39953661	0.918366	53.3139	1.9357	4	2	172.786	176
Nck2	chr1	39954161	40237993	0.918366	54.5836	9.85973	4	10	172.786	176
Gm37536	chr1	39954161	40043488	0.918366	54.942	5.90026	4	6	172.786	176
Gm38228	chr1	40045154	40237993	0.918366	53.5859	2.96579	4	3	172.786	176
Ecrg4	chr1	40238493	40251425	0.918366	55.0848	2.89312	4	3	172.786	176
Gm29155	chr1	40238493	40254185	0.918366	54.8847	4.80116	4	5	172.786	176
Gm29157	chr1	40249859	40251751	0.918366	55.4119	2.84693	4	3	172.786	176
Gm29156	chr1	40253686	40335287	0.918366	53.5719	1.95811	4	2	172.786	176
Uxs1	chr1	40254867	40353663	0.918366	54.9237	9.90618	4	10	172.786	176
Gm16103	chr1	40254867	40335261	0.918366	55.5771	8.9185	4	9	172.786	176
