gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Kcnb2	chr1	12028937	12500400	0.346826	23.2244	5.87274	3	6	151.242	155
Gm38116	chr1	12028937	12233944	0.346826	23.3397	3.97233	3	4	151.242	155
Gm25227	chr1	12028937	12500400	0.346826	23.2244	5.87274	3	6	151.242	155
Gm25168	chr1	12500900	12504726	0.346826	36.4343	1.61359	3	2	151.242	155
Gm6060	chr1	12504179	12504918	0.346826	33.2607	1.56733	3	2	151.242	155
Gm28669	chr1	12504818	12546161	0.346826	23.9367	1.85099	3	2	151.242	155
Terf1	chr1	12546661	12593076	0.346826	28.6141	4.96028	3	5	151.242	155
Gm37509	chr1	12593576	12620539	0.346826	28.3251	2.84592	3	3	151.242	155
Sbspon	chr1	12593576	12668402	0.346826	29.2623	3.81821	3	4	151.242	155
MGP_FVBNJ_G0009296	chr1	12594107	12668402	0.346826	29.1856	2.83126	3	3	151.242	155
Gm7634	chr1	12791990	12804955	0.346826	31.6543	1.94738	3	2	151.242	155
4930444P10Rik	chr1	12805455	12837039	0.346826	35.4537	2.85719	3	3	151.242	155
Rpl7	chr1	12836251	12868595	0.346826	27.7388	6.845	3	7	151.242	155
Rdh10	chr1	12840725	12897817	0.346826	28.1945	2.96236	3	3	151.242	155
Gm38249	chr1	12943341	12963714	0.346826	26.434	1.97415	3	2	151.242	155
Gm28095	chr1	12964214	12994173	0.346826	27.8114	6.94343	3	7	151.242	155
Stau2	chr1	12964214	13270074	0.346826	27.8338	19.7525	3	20	151.242	155
Gm7568	chr1	12964382	13077684	0.346826	28.3298	8.92055	3	9	151.242	155
Ube2w	chr1	13270574	13365747	0.346826	27.3644	7.94415	3	8	151.242	155
Gm38342	chr1	13270574	13365747	0.346826	27.3644	7.94415	3	8	151.242	155
Eloc	chr1	13366247	13386772	0.346826	27.0985	11.897	3	12	151.242	155
D030040B21Rik	chr1	13382036	13388156	0.346826	27.0946	1.96023	3	2	151.242	155
Idi1-ps5	chr1	13387473	13402799	0.346826	26.0167	1.96436	3	2	151.242	155
Tmem70	chr1	13389425	13411430	0.346826	26.5347	4.94013	3	5	151.242	155
Ly96	chr1	13411930	13464972	0.346826	27.8467	3.96347	3	4	151.242	155
Gm29649	chr1	13465472	13476241	0.346826	25.9726	1.94966	3	2	151.242	155
Gm5828	chr1	13476741	13533493	0.346826	29.9966	1.96638	3	2	151.242	155
Gm28376	chr1	13615241	13841676	0.346826	25.9039	4.88656	3	5	151.242	155
4921511E07Rik	chr1	13615241	13720793	0.346826	25.8257	2.93976	3	3	151.242	155
Jph1	chr1	13615241	13841676	0.346826	25.9039	4.88656	3	5	151.242	155
Gm28783	chr1	13842176	13857068	0.346826	25.151	1.97809	3	2	151.242	155
Gdap1	chr1	13857568	13884841	0.346826	23.9143	4.94104	3	5	151.242	155
Gm28784	chr1	13880140	13958993	0.346826	28.2622	1.93628	3	2	151.242	155
Gm7690	chr1	14645111	14690746	0.254451	24.0161	1.97233	3	2	14.3239	15
Gm18775	chr1	14691246	14714447	0.254451	20.694	2.90455	3	3	14.3239	15
Gm17969	chr1	14691246	14714447	0.254451	20.694	2.90455	3	3	14.3239	15
Gm28755	chr1	14703493	14734499	0.254451	24.7633	1.92886	3	2	14.3239	15
Gm45784	chr1	14734999	14781055	0.254451	27.9894	2.51776	3	3	14.3239	15
Crisp4	chr1	14844814	14875930	0.254451	26.211	3.95412	3	4	14.3239	15
Prim2	chr1	29929412	30145045	-0.207363	18.9948	8.79783	2	9	124.803	129
Gm29228	chr1	29929412	30088288	-0.207363	19.0578	3.93754	2	4	124.803	129
Gm37618	chr1	29929412	30098583	-0.207363	19.049	5.90055	2	6	124.803	129
Gm17813	chr1	29929412	30145045	-0.207363	18.9948	8.79783	2	9	124.803	129
1700001G17Rik	chr1	30145545	30149712	-0.207363	17.4945	2.79938	2	3	124.803	129
Gm38173	chr1	30147398	30194567	-0.207363	20.0772	1.97616	2	2	124.803	129
Rab23	chr1	30195067	30233873	-0.207363	18.3047	9.88038	2	10	124.803	129
Bag2	chr1	30221520	30290372	-0.207363	18.9747	5.87847	2	6	124.803	129
Gm37905	chr1	30221520	30233805	-0.207363	19.0083	4.88444	2	5	124.803	129
Zfp451	chr1	30237621	30310854	-0.207363	18.6547	9.88598	2	10	124.803	129
Gm12799	chr1	30311354	30326759	-0.207363	17.072	2.40503	2	3	124.803	129
Gm15455	chr1	30311354	30326759	-0.207363	17.072	2.40503	2	3	124.803	129
Bend6	chr1	30327259	30383272	-0.207363	19.1522	6.93458	2	7	124.803	129
Gm37067	chr1	30327259	30383272	-0.207363	19.1522	6.93458	2	7	124.803	129
Dst	chr1	30383772	30803911	-0.207363	19.4325	36.3153	2	37	124.803	129
Gm37354	chr1	30383772	30436921	-0.207363	18.9449	3.97695	2	4	124.803	129
Gm28631	chr1	30383772	30455426	-0.207363	20.1851	5.92782	2	6	124.803	129
Gm23792	chr1	30383772	30479907	-0.207363	19.5806	7.82445	2	8	124.803	129
Gm38157	chr1	30383772	30552385	-0.207363	19.9103	16.6716	2	17	124.803	129
Mir6896	chr1	30383772	30629137	-0.207363	19.4589	19.5712	2	20	124.803	129
Gm26788	chr1	30383772	30658256	-0.207363	19.174	26.4993	2	27	124.803	129
MGP_FVBNJ_G0000366	chr1	30383772	30731889	-0.207363	19.2667	29.4574	2	30	124.803	129
A930005N03Rik	chr1	30383772	30767877	-0.207363	19.4432	33.3437	2	34	124.803	129
Gm37958	chr1	30804411	30840285	-0.207363	19.4984	1.95027	2	2	124.803	129
Gm5266	chr1	30840785	30887271	-0.207363	20.1658	1.95962	2	2	124.803	129
Gm3052	chr1	30887771	30906095	-0.207363	19.8469	1.95927	2	2	124.803	129
Gm37233	chr1	30899832	30914047	-0.207363	16.776	2.60625	2	3	124.803	129
Mir5103	chr1	30899832	30914047	-0.207363	16.776	2.60625	2	3	124.803	129
Ccdc115	chr1	30909496	30920945	-0.207363	17.2548	2.70558	2	3	124.803	129
Gm28306	chr1	30915723	30925154	-0.207363	19.1318	8.83175	2	9	124.803	129
Imp4	chr1	30915723	30936946	-0.207363	18.8731	9.80923	2	10	124.803	129
Ptpn18	chr1	30937446	30966443	-0.207363	16.5385	10.2655	2	11	124.803	129
Gm28417	chr1	30937461	30955849	-0.207363	16.2774	8.31209	2	9	124.803	129
4930568A12Rik	chr1	30957151	30979799	-0.207363	16.1152	2.91029	2	3	124.803	129
Prss39	chr1	30980299	31012450	-0.207363	16.0079	2.71911	2	3	124.803	129
Gm28416	chr1	31012950	31026061	-0.207363	21.5142	1.93412	2	2	124.803	129
Cfc1	chr1	31026561	31071979	-0.207363	19.2867	3.86989	2	4	124.803	129
Gm28419	chr1	31026561	31054221	-0.207363	19.0464	2.87815	2	3	124.803	129
Prss40	chr1	31026561	31071979	-0.207363	19.2867	3.86989	2	4	124.803	129
1700101I19Rik	chr1	31072479	31084189	-0.207363	18.0529	2.91361	2	3	124.803	129
Amer3	chr1	31072479	31084189	-0.207363	18.0529	2.91361	2	3	124.803	129
Vwa3b	chr1	33498040	33691651	0.259678	24.869	13.8324	3	14	13.8324	10
Gm37020	chr1	33509567	33617017	0.259678	24.9719	5.94064	3	6	13.8324	10
Npas2	chr1	35681958	35859698	0.278767	23.4357	5.87529	3	6	67.6317	65
Gm20428	chr1	35681958	35855557	0.278767	23.5558	1.99488	3	2	67.6317	65
Gm3617	chr1	35682439	35855557	0.278767	23.6745	0.997564	3	1	67.6317	65
Rpl31	chr1	35860198	35973843	0.278767	27.1256	3.94473	3	4	67.6317	65
Tbc1d8	chr1	35863812	36014511	0.278767	28.0162	7.89127	3	8	67.6317	65
Gm37265	chr1	35863812	36014511	0.278767	28.0162	7.89127	3	8	67.6317	65
Cnot11	chr1	36030177	36047057	0.278767	26.4524	4.94725	3	5	67.6317	65
Gm15832	chr1	36042614	36072467	0.278767	25.1474	3.8605	3	4	67.6317	65
Snord89	chr1	36042614	36072516	0.278767	24.7923	2.86881	3	3	67.6317	65
Rnf149	chr1	36042614	36114451	0.278767	25.3718	7.74449	3	8	67.6317	65
Gm23722	chr1	36046349	36114451	0.278767	25.7796	5.86818	3	6	67.6317	65
Creg2	chr1	36114951	36223125	0.278767	28.5511	2.97861	3	3	67.6317	65
D930019O06Rik	chr1	36114951	36223125	0.278767	28.5511	2.97861	3	3	67.6317	65
Rfx8	chr1	36162108	36223645	0.278767	26.5294	2.97568	3	3	67.6317	65
Gm3646	chr1	36307100	36341554	0.278767	28.6922	1.97139	3	2	67.6317	65
1700066B17Rik	chr1	36342054	36403269	0.278767	26.8732	3.94372	3	4	67.6317	65
Map4k4	chr1	36403769	36559905	0.278767	27.8467	17.4739	3	18	67.6317	65
4930456G14Rik	chr1	36560405	36585134	0.278767	28.7715	1.96866	3	2	67.6317	65
Il1r2	chr1	36585634	36657238	0.278767	22.9502	6.92938	3	7	67.6317	65
Gm16894	chr1	36585634	36616337	0.278767	22.8164	4.94793	3	5	67.6317	65
Gm37347	chr1	36585634	36657238	0.278767	22.9502	6.92938	3	7	67.6317	65
Il18rap	chr1	37023242	37076685	0.269914	22.2653	5.8974	3	6	25.6551	24
Gm35801	chr1	37077185	37092085	0.269914	27.2273	4.94444	3	5	25.6551	24
Slc9a4	chr1	37077185	37191769	0.269914	27.8548	9.85267	3	10	25.6551	24
Gm37435	chr1	37085362	37107176	0.269914	26.743	3.92236	3	4	25.6551	24
Slc9a2	chr1	37192269	37280403	0.269914	25.8482	5.92912	3	6	25.6551	24
Gm37623	chr1	37192269	37264739	0.269914	27.1251	3.96024	3	4	25.6551	24
Gm37915	chr1	37280903	37300265	0.269914	22.2106	3.97591	3	4	25.6551	24
Mfsd9	chr1	37280903	37300265	0.269914	22.2106	3.97591	3	4	25.6551	24
Gpr45	chr1	39464419	39609358	0.425013	24.3356	6.66799	3	7	65.292	64
Tgfbrap1	chr1	39559020	39627066	0.425013	27.3499	10.8695	3	11	65.292	64
Gm28782	chr1	39559020	39582671	0.425013	27.9846	4.93817	3	5	65.292	64
8430432A02Rik	chr1	39559020	39627066	0.425013	27.3499	10.8695	3	11	65.292	64
AI597479	chr1	39609445	39674860	0.425013	27.174	1.99038	3	2	65.292	64
Fhl2	chr1	39634179	39755741	0.425013	27.8668	1.99164	3	2	65.292	64
Gm29040	chr1	39756241	39917385	0.425013	29.5578	1.92922	3	2	65.292	64
Gm29610	chr1	39756241	39917385	0.425013	29.5578	1.92922	3	2	65.292	64
Gm29041	chr1	39917885	39953661	0.425013	30.4747	1.94198	3	2	65.292	64
Nck2	chr1	39954161	40237993	0.425013	32.2562	9.87062	3	10	65.292	64
Gm37536	chr1	39954161	40043488	0.425013	31.9493	5.90649	3	6	65.292	64
Gm38228	chr1	40045154	40237993	0.425013	32.95	2.96971	3	3	65.292	64
Ecrg4	chr1	40238493	40251425	0.425013	30.5112	2.90106	3	3	65.292	64
Gm29155	chr1	40238493	40254185	0.425013	29.8695	4.8207	3	5	65.292	64
Gm29157	chr1	40249859	40251751	0.425013	30.7751	2.86056	3	3	65.292	64
Gm29156	chr1	40253686	40335287	0.425013	28.49	1.96341	3	2	65.292	64
Uxs1	chr1	40254867	40353663	0.425013	31.4802	9.91386	3	10	65.292	64
Gm16103	chr1	40254867	40335261	0.425013	31.5971	8.92527	3	9	65.292	64
Gm19587	chr1	40402795	40414319	0.425013	37.9597	1.90998	3	2	65.292	64
Gm8241	chr1	40413503	40418266	0.425013	35.1011	1.86895	3	2	65.292	64
Gm26352	chr1	40418141	40440784	0.425013	30.5507	1.88758	3	2	65.292	64
Tpp2	chr1	40441284	40527119	0.425013	26.8103	10.8525	3	11	65.292	64
Mettl21c	chr1	40516536	40525762	0.425013	27.2974	3.61685	3	4	65.292	64
Gm15838	chr1	40516536	40525762	0.425013	27.2974	3.61685	3	4	65.292	64
Mettl21e	chr1	40710607	40752810	0.232285	25.2723	3.82804	3	4	32.7175	32
Gm15833	chr1	40710607	40752810	0.232285	25.2723	3.82804	3	4	32.7175	32
Gm5700	chr1	40828466	40846436	0.232285	23.2543	1.9632	3	2	32.7175	32
Gm28893	chr1	40871292	40892925	0.232285	24.1618	1.9509	3	2	32.7175	32
Txn-ps1	chr1	40943986	40955384	0.232285	23.4854	1.85241	3	2	32.7175	32
Gulp1	chr1	41027383	41269101	0.232285	23.9146	11.6839	3	12	32.7175	32
Gm37626	chr1	41027383	41114629	0.232285	23.1033	6.91523	3	7	32.7175	32
Gm16102	chr1	41027383	41154850	0.232285	24.1885	8.77265	3	9	32.7175	32
4930521E06Rik	chr1	41027383	41269101	0.232285	23.9146	11.6839	3	12	32.7175	32
Gm19480	chr1	41326831	41350725	0.232285	29.232	1.88672	3	2	32.7175	32
Gm3496	chr1	41378072	41493413	0.232285	21.6833	1.96571	3	2	32.7175	32
Rftn2	chr1	51752388	51830916	0.207178	23.6982	5.91993	3	6	21.2155	19
Gm10561	chr1	51752388	51830916	0.207178	23.6982	5.91993	3	6	21.2155	19
Mars2	chr1	51819618	51881181	0.207178	24.2327	1.98352	3	2	21.2155	19
Boll	chr1	51831103	51949689	0.207178	27.2227	8.39806	3	9	21.2155	19
Gm8292	chr1	51852011	51945071	0.207178	28.9037	4.45988	3	5	21.2155	19
Btf3-ps17	chr1	51949341	51957548	0.207178	27.8995	1.93662	3	2	21.2155	19
Gm8531	chr1	51956655	51984032	0.207178	23.1002	1.93958	3	2	21.2155	19
Plcl1	chr1	51984532	52347497	0.207178	23.2847	4.95795	3	5	21.2155	19
Gm37382	chr1	51984532	52277011	0.207178	23.5106	2.96933	3	3	21.2155	19
1700066M21Rik	chr1	53938634	53971010	0.263525	22.7421	3.84463	3	4	34.0288	26
Gm7855	chr1	53938634	53941177	0.263525	21.0127	1.89439	3	2	34.0288	26
Tyw5	chr1	53951885	53987004	0.263525	24.984	12.7938	3	13	34.0288	26
Maip1	chr1	53951885	53987004	0.263525	24.984	12.7938	3	13	34.0288	26
Gm22371	chr1	53987504	54030225	0.263525	27.0343	1.90205	3	2	34.0288	26
MGP_FVBNJ_G0036910	chr1	54030725	54062231	0.263525	26.6892	1.60862	3	2	34.0288	26
Gm8581	chr1	54081313	54125046	0.263525	26.9968	1.95976	3	2	34.0288	26
Gm17929	chr1	54125546	54337167	0.263525	27.7232	1.95623	3	2	34.0288	26
Spats2l	chr1	54337667	54509909	0.263525	22.9557	9.97023	3	10	34.0288	26
Gm17234	chr1	54338249	54509909	0.263525	22.8045	4.9844	3	5	34.0288	26
Kctd18	chr1	54518546	54589541	0.335788	23.9816	13.8693	3	14	295.36	299
Sgo2a	chr1	54519517	54669620	0.335788	24.2685	11.8861	3	12	295.36	299
Aox1	chr1	54594007	54675408	0.335788	27.7292	2.98356	3	3	295.36	299
Aox3	chr1	54675908	54771827	0.335788	29.0839	8.80759	3	9	295.36	299
Gm24548	chr1	54675914	54731308	0.335788	28.5625	5.85287	3	6	295.36	299
Aox4	chr1	54772327	54942187	0.335788	28.1809	7.91373	3	8	295.36	299
Gm15759	chr1	54772327	54949781	0.335788	27.2778	10.8527	3	11	295.36	299
Aox2	chr1	54815888	54949781	0.335788	25.5917	4.92338	3	5	295.36	299
Gm37607	chr1	54945444	54966957	0.335788	23.2205	1.94924	3	2	295.36	299
Bzw1	chr1	54956533	54988972	0.335788	25.1281	2.97867	3	3	295.36	299
Clk1	chr1	54974958	55010063	0.335788	24.9979	11.7959	3	12	295.36	299
Ppil3	chr1	54995883	55015141	0.335788	27.4467	11.8558	3	12	295.36	299
Nif3l1	chr1	54995883	55071063	0.335788	26.8803	20.7106	3	21	295.36	299
Orc2	chr1	55009784	55078744	0.335788	26.4563	13.8014	3	14	295.36	299
Gm15834	chr1	55071285	55152472	0.335788	27.6226	4.95961	3	5	295.36	299
Fam126b	chr1	55071292	55162380	0.335788	26.4036	10.9241	3	11	295.36	299
Ndufb3	chr1	55152589	55191208	0.335788	32.145	1.70411	3	2	295.36	299
Gm29389	chr1	55191708	55318901	0.335788	22.2488	1.75135	3	2	295.36	299
Gm18802	chr1	55198123	55328548	0.335788	17.4307	4.81992	3	8	295.36	299
Gm20257	chr1	55198123	55296312	0.335788	16.3175	1.97656	3	3	295.36	299
Flacc1	chr1	55198123	55316489	0.335788	18.2925	4.10003	3	6	295.36	299
Gm28803	chr1	55198123	55328548	0.335788	17.4307	4.81992	3	8	295.36	299
Cflar	chr1	55329048	55398211	0.335788	29.9414	14.4198	3	15	295.36	299
Gm9845	chr1	55329048	55398211	0.335788	30.0781	13.4686	3	14	295.36	299
Gm3841	chr1	55398711	55468335	0.335788	24.9098	1.85372	3	2	295.36	299
Casp8	chr1	55409068	55522933	0.335788	21.8802	4.59583	3	5	295.36	299
Gm37760	chr1	55409068	55468335	0.335788	22.6086	2.79558	3	3	295.36	299
Gm28802	chr1	55471526	55533342	0.335788	21.0779	1.88743	3	2	295.36	299
Trak2	chr1	55533842	55609628	0.335788	26.8772	6.89086	3	7	295.36	299
Stradb	chr1	55601962	55633309	0.335788	27.5241	7.92948	3	8	295.36	299
MGP_FVBNJ_G0039650	chr1	55625469	55682397	0.335788	28.2368	1.98192	3	2	295.36	299
Gm29018	chr1	55642283	55707450	0.335788	29.3679	4.92763	3	5	295.36	299
C2cd6	chr1	55642283	55723235	0.335788	28.9559	6.82391	3	7	295.36	299
Gm25502	chr1	55673294	55723235	0.335788	28.2788	3.88662	3	4	295.36	299
Tmem237	chr1	55723735	55782710	0.335788	27.9114	9.88202	3	10	295.36	299
G730003C15Rik	chr1	55723735	55777427	0.335788	27.655	16.8368	3	17	295.36	299
Mpp4	chr1	55742498	55862975	0.335788	27.5732	15.8572	3	16	295.36	299
Gm29017	chr1	55743583	55863113	0.335788	27.596	14.8923	3	15	295.36	299
Gm19125	chr1	55743583	55863113	0.335788	27.7961	12.8984	3	13	295.36	299
Als2	chr1	55743583	55882957	0.335788	27.235	15.871	3	16	295.36	299
Cdk15	chr1	55883457	56003420	0.335788	29.1201	5.94502	3	6	295.36	299
Gm29016	chr1	56003920	56073480	0.335788	26.1193	1.97928	3	2	295.36	299
Gm37737	chr1	56073980	56107799	0.335788	30.1593	1.96704	3	2	295.36	299
Fzd7	chr1	56108299	56118479	0.335788	27.0012	1.97682	3	2	295.36	299
Gm26813	chr1	56114355	56144342	0.335788	25.7085	1.96213	3	2	295.36	299
Gm973	chr1	56144842	56305526	0.335788	27.6634	16.6684	3	17	295.36	299
Gm28411	chr1	56144842	56195425	0.335788	27.4948	8.82542	3	9	295.36	299
1700122D07Rik	chr1	56144842	56179216	0.335788	28.2566	5.92531	3	6	295.36	299
Sumo1	chr1	56144842	56307446	0.335788	27.2387	19.6193	3	20	295.36	299
MGP_FVBNJ_G0009303	chr1	56144842	56267884	0.335788	27.7975	15.6776	3	16	295.36	299
D430013B06Rik	chr1	56217135	56307446	0.335788	27.1734	9.80218	3	10	295.36	299
Gm29596	chr1	56307946	56319036	0.335788	28.7936	1.88004	3	2	295.36	299
Nop58	chr1	56319536	56399911	0.335788	29.2941	19.3989	3	20	295.36	299
Snord70	chr1	56319536	56338787	0.335788	29.7313	10.8469	3	11	295.36	299
Gm26293	chr1	56319536	56338739	0.335788	29.8082	12.687	3	13	295.36	299
Gm26287	chr1	56319542	56345858	0.335788	29.7188	16.5192	3	17	295.36	299
Snord11	chr1	56319542	56399911	0.335788	29.3323	18.4073	3	19	295.36	299
Bmpr2	chr1	56400411	56526003	0.335788	27.8627	5.89234	3	6	295.36	299
Gm38125	chr1	56400411	56489055	0.335788	28.8845	2.97586	3	3	295.36	299
Gm37977	chr1	56526503	56553407	0.335788	25.8551	1.95276	3	2	295.36	299
Fam117b	chr1	56553907	56683946	0.335788	29.82	8.2972	3	9	295.36	299
Gm37531	chr1	56553907	56590647	0.335788	30.1441	2.91338	3	3	295.36	299
Gm18829	chr1	56553907	56610830	0.335788	31.9172	4.34097	3	5	295.36	299
Ica1l	chr1	56553907	56710853	0.335788	27.3284	12.1913	3	13	295.36	299
Wdr12	chr1	56711353	56746831	0.335788	25.7428	11.1581	3	12	295.36	299
Carf	chr1	56719284	56824490	0.335788	26.4582	15.5432	3	18	295.36	299
Gm15464	chr1	56740597	56783052	0.335788	31.1897	6.64987	3	9	295.36	299
