gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Gm37800	chr1	180347410	180370803	0.807559	48.5127	3.83792	4	4	540.529	548
Rpl21-ps1	chr1	180347410	180370803	0.807559	48.5127	3.83792	4	4	540.529	548
4930488B22Rik	chr1	180450389	180470423	0.807559	44.9173	1.96473	4	2	540.529	548
Hlx	chr1	180465014	180477829	0.807559	41.6527	2.89031	4	3	540.529	548
Gm34342	chr1	180475051	180524953	0.807559	39.8062	1.9325	4	2	540.529	548
Mtarc1	chr1	180525453	180583478	0.807559	46.6022	2.98464	4	3	540.529	548
Mtarc2	chr1	180551440	180595399	0.807559	49.968	11.6875	4	12	540.529	548
Mir1981	chr1	180551440	180583168	0.807559	50.3937	9.7013	4	10	540.529	548
MGP_FVBNJ_G0009317	chr1	180595899	180610005	0.807559	44.0281	1.94131	4	2	540.529	548
C130074G19Rik	chr1	180610505	180635017	0.807559	48.1197	1.98483	4	2	540.529	548
Mark1	chr1	180635517	180819568	0.807559	53.9402	3.71461	4	4	540.529	548
Gm38251	chr1	180635517	180819568	0.807559	53.9402	3.71461	4	4	540.529	548
4930433J02Rik	chr1	180820068	180833526	0.807559	50.7198	1.98154	4	2	540.529	548
Gm37662	chr1	180825977	180932742	0.807559	49.3876	1.98483	4	2	540.529	548
Rab3gap2	chr1	180933242	181060544	0.807559	47.7805	13.692	4	14	540.529	548
MGP_FVBNJ_G0038221	chr1	180933242	180976695	0.807559	48.987	6.77355	4	7	540.529	548
Mir664	chr1	180933242	180976695	0.807559	48.987	6.77355	4	7	540.529	548
Gm34882	chr1	180933242	180992178	0.807559	48.9721	7.76117	4	8	540.529	548
Iars2	chr1	180933242	181063016	0.807559	47.6585	18.4938	4	19	540.529	548
2010103J01Rik	chr1	181017327	181060544	0.807559	47.1436	7.79102	4	8	540.529	548
Mir194-1	chr1	181017327	181044833	0.807559	47.1794	6.79805	4	7	540.529	548
Mir215	chr1	181017327	181060544	0.807559	47.1436	7.79102	4	8	540.529	548
Gm37785	chr1	181060598	181093263	0.807559	47.7449	1.9793	4	2	540.529	548
Bpnt1	chr1	181063307	181094517	0.807559	46.1687	5.94278	4	6	540.529	548
4930532G15Rik	chr1	181095017	181146812	0.807559	50.3055	1.98296	4	2	540.529	548
Eprs	chr1	181100753	181165776	0.807559	50.1804	11.9109	4	12	540.529	548
9630028B13Rik	chr1	181166276	181192208	0.807559	49.6059	1.98702	4	2	540.529	548
Gm2061	chr1	181183758	181223565	0.807559	49.7336	2.98065	4	3	540.529	548
Slc30a10	chr1	181183758	181223565	0.807559	49.7336	2.98065	4	3	540.529	548
5033404E19Rik	chr1	181224065	181432157	0.807559	52.2388	2.94984	4	3	540.529	548
Gm38093	chr1	181474488	181651505	0.807559	53.775	1.98143	4	2	540.529	548
Lyplal1	chr1	181815785	181844148	0.807559	47.3054	3.93332	4	4	540.529	548
Gm38268	chr1	181815785	181844148	0.807559	47.3054	3.93332	4	4	540.529	548
MGP_FVBNJ_G0036289	chr1	181844648	181898479	0.807559	44.549	1.61478	4	2	540.529	548
Gm37134	chr1	181898979	182075621	0.807559	46.6048	2.93979	4	3	540.529	548
Gm37272	chr1	181898979	182075621	0.807559	46.6048	2.93979	4	3	540.529	548
Gm37491	chr1	182076121	182237913	0.807559	45.8417	1.97321	4	2	540.529	548
A730004F24Rik	chr1	182238413	182318000	0.807559	58.3052	2.78405	4	3	540.529	548
Tgfb2	chr1	182352466	182445381	0.807559	49.5076	9.8273	4	10	540.529	548
Gm26169	chr1	182352466	182420535	0.807559	49.4723	6.891	4	7	540.529	548
Gm29491	chr1	182352466	182445381	0.807559	49.5076	9.8273	4	10	540.529	548
Gm37849	chr1	182443502	182472281	0.807559	53.4142	1.9789	4	2	540.529	548
Rrp15	chr1	182453227	182475837	0.807559	49.8965	2.97752	4	3	540.529	548
A430105J06Rik	chr1	182472318	182645607	0.807559	47.7711	1.98209	4	2	540.529	548
1700023G09Rik	chr1	182646107	182683202	0.807559	48.4577	2.96882	4	3	540.529	548
Gm37912	chr1	182683702	182725521	0.807559	48.6193	2.94302	4	3	540.529	548
D1Pas1	chr1	182683702	182725521	0.807559	48.6193	2.94302	4	3	540.529	548
Gm19058	chr1	182726021	182764132	0.807559	50.0709	1.95721	4	2	540.529	548
Spata17	chr1	182764632	182943401	0.807559	49.4351	15.8011	4	16	540.529	548
Gm15508	chr1	182764632	182796101	0.807559	52.8411	3.93138	4	4	540.529	548
Gm43497	chr1	182764632	182803058	0.807559	52.2539	4.91365	4	5	540.529	548
Gm43496	chr1	182764632	182823717	0.807559	51.9597	5.89371	4	6	540.529	548
Gm15509	chr1	182764632	182839512	0.807559	50.118	9.85147	4	10	540.529	548
1700007P06Rik	chr1	182764632	182855105	0.807559	49.7734	10.8441	4	11	540.529	548
Gpatch2	chr1	182922779	183105895	0.807559	46.418	11.8057	4	12	540.529	548
Gm37254	chr1	182922782	183052864	0.807559	47.8786	8.96316	4	9	540.529	548
Gm38155	chr1	182922782	183105895	0.807559	46.425	10.8104	4	11	540.529	548
Gm37896	chr1	183160864	183332040	0.807559	45.4261	1.98184	4	2	540.529	548
Esrrg	chr1	183332540	183980651	0.807559	48.4022	13.8166	4	14	540.529	548
Gm36388	chr1	183332540	183387476	0.807559	46.9012	4.94258	4	5	540.529	548
Gm37929	chr1	183332540	183559557	0.807559	48.1276	6.87343	4	7	540.529	548
9330162B11Rik	chr1	183332540	183893863	0.807559	48.3446	11.8383	4	12	540.529	548
Gm38315	chr1	183332778	183980651	0.807559	48.5059	12.8263	4	13	540.529	548
Gm38064	chr1	183981151	184090136	0.807559	45.453	1.95861	4	2	540.529	548
Ush2a	chr1	183996998	184728123	0.807559	47.1447	8.8493	4	9	540.529	548
Gm25095	chr1	183998009	184484715	0.807559	48.082	3.91727	4	4	540.529	548
Gm25269	chr1	183998009	184403559	0.807559	47.1411	1.99647	4	2	540.529	548
Kctd3	chr1	184691234	184785240	0.807559	50.6196	10.7949	4	11	540.529	548
Gm37178	chr1	184785740	184799171	0.807559	49.7621	1.97353	4	2	540.529	548
Kcnk2	chr1	184929503	185168113	0.807559	48.2434	11.8191	4	12	540.529	548
2900042K21Rik	chr1	184929503	185066158	0.807559	46.2177	7.88634	4	8	540.529	548
A430027H14Rik	chr1	184929508	185168113	0.807559	48.3454	10.829	4	11	540.529	548
Gm38122	chr1	185364882	185414254	0.807559	52.3569	1.97451	4	2	540.529	548
Cenpf	chr1	185366138	185457894	0.807559	50.8623	8.85549	4	9	540.529	548
Gm37239	chr1	185366138	185414254	0.807559	51.5642	7.86135	4	8	540.529	548
Ptpn14	chr1	185458394	185612306	0.807559	59.3922	8.25391	4	11	540.529	548
Gm30280	chr1	185458394	185568815	0.807559	66.1194	4.30759	4	7	540.529	548
Gm26574	chr1	185458394	185584678	0.807559	63.7092	5.29861	4	8	540.529	548
Gm37422	chr1	185612806	185655830	0.807559	48.7993	4.96146	4	5	540.529	548
Smyd2	chr1	185612806	185855713	0.807559	47.8703	6.94515	4	7	540.529	548
Gm38245	chr1	185613308	185855713	0.807559	47.7604	5.95451	4	6	540.529	548
Prox1	chr1	185856213	186147327	0.807559	45.8342	5.89769	4	6	540.529	548
Gm28172	chr1	185856213	185959777	0.807559	45.3002	4.89987	4	5	540.529	548
Prox1os	chr1	185856213	186147327	0.807559	45.8342	5.89769	4	6	540.529	548
Gm29678	chr1	186147827	186189637	0.807559	45.8463	1.96381	4	2	540.529	548
Gm30725	chr1	186164371	186227524	0.807559	45.4431	1.98401	4	2	540.529	548
Gm23153	chr1	186228024	186346652	0.807559	46.7883	2.64585	4	3	540.529	548
MGP_FVBNJ_G0007632	chr1	186228024	186346652	0.807559	46.7883	2.64585	4	3	540.529	548
Gm30932	chr1	186347152	186449468	0.807559	44.1344	1.97873	4	2	540.529	548
Rps6kc1	chr1	186449968	186676017	0.807559	49.3303	10.9014	4	11	540.529	548
Angel2	chr1	186676517	186730692	0.807559	49.2749	8.93067	4	9	540.529	548
Vash2	chr1	186699204	186742497	0.807559	49.4731	3.94217	4	4	540.529	548
Gm31373	chr1	186742997	186751106	0.807559	47.7604	1.9314	4	2	540.529	548
Gm37095	chr1	186750901	186752159	0.807559	47.3018	1.91379	4	2	540.529	548
Gm8407	chr1	186751732	186762116	0.807559	50.9349	1.95695	4	2	540.529	548
Flvcr1	chr1	186756154	186793546	0.807559	50.4485	8.86982	4	9	540.529	548
A230020J21Rik	chr1	186756154	186793546	0.807559	50.3896	7.87946	4	8	540.529	548
Spata45	chr1	186787403	186812369	0.807559	49.2101	2.96011	4	3	540.529	548
Tatdn3	chr1	186796513	186824636	0.807559	48.8639	9.79789	4	10	540.529	548
Nsl1	chr1	186812448	186846818	0.807559	51.1596	4.92841	4	5	540.529	548
Gm38188	chr1	186812467	186846818	0.807559	51.4917	2.95263	4	3	540.529	548
Batf3	chr1	186847318	186883134	0.807559	44.5818	5.89942	4	6	540.529	548
Gm38161	chr1	186883634	186914380	0.807559	51.4882	1.93127	4	2	540.529	548
Fam71a	chr1	186914880	186935689	0.807559	51.6711	1.97619	4	2	540.529	548
Atf3	chr1	186922593	186976981	0.807559	51.6435	5.90276	4	6	540.529	548
MGP_FVBNJ_G0009319	chr1	186922593	186976981	0.807559	51.2932	4.90881	4	5	540.529	548
D730003I15Rik	chr1	186977481	187002225	0.807559	52.4244	2.94548	4	3	540.529	548
Gm37074	chr1	187002725	187021006	0.807559	49.3815	1.96606	4	2	540.529	548
Gm37168	chr1	187021506	187061327	0.807559	50.0164	1.9845	4	2	540.529	548
Nenf	chr1	187061827	187107014	0.807559	47.3957	1.98964	4	2	540.529	548
Pacc1	chr1	187080220	187149177	0.807559	51.0159	1.95188	4	2	540.529	548
Ppp2r5a	chr1	187108263	187160420	0.807559	55.1706	7.64272	4	8	540.529	548
Gm2272	chr1	187159838	187190514	0.807559	52.2593	1.94439	4	2	540.529	548
Gm32200	chr1	187191014	187231460	0.807559	48.4762	1.98265	4	2	540.529	548
Gm37688	chr1	187231960	187247868	0.807559	37.8411	1.89835	4	2	540.529	548
Gm37432	chr1	187248368	187291759	0.807559	44.4908	1.97114	4	2	540.529	548
9430037O13Rik	chr1	187292259	187331349	0.807559	51.6434	1.86841	4	2	540.529	548
Dtl	chr1	187293731	187380446	0.807559	51.7288	6.92615	4	7	540.529	548
Ints7	chr1	187331463	187352491	0.807559	50.1986	6.95906	4	7	540.529	548
Gm37349	chr1	187331463	187339993	0.807559	49.8068	5.97428	4	6	540.529	548
Lpgat1	chr1	187474442	187548629	0.807559	47.8355	7.55182	4	8	540.529	548
MGP_FVBNJ_G0036978	chr1	187474442	187530367	0.807559	46.9277	5.6821	4	6	540.529	548
Gm26203	chr1	187474442	187548629	0.807559	47.8355	7.55182	4	8	540.529	548
Gm20203	chr1	187549129	187578711	0.807559	54.9905	1.93122	4	2	540.529	548
Gm38037	chr1	187579211	187584709	0.807559	50.9291	3.95674	4	4	540.529	548
Nek2	chr1	187579211	187645391	0.807559	49.9583	5.93484	4	6	540.529	548
1700034H15Rik	chr1	187645891	187731693	0.807559	50.9936	8.85895	4	9	540.529	548
Slc30a1	chr1	187653844	187731693	0.807559	49.6983	4.95453	4	5	540.529	548
Rd3	chr1	187732193	187747962	0.807559	51.9201	5.90771	4	6	540.529	548
Gm26670	chr1	187732193	187747962	0.807559	51.9201	5.90771	4	6	540.529	548
Gm32460	chr1	187747730	187753474	0.807559	45.5285	1.93784	4	2	540.529	548
Traf5	chr1	187752060	187845142	0.807559	50.077	9.68967	4	10	540.529	548
Mir3473c	chr1	187752060	187766285	0.807559	49.9661	5.80161	4	6	540.529	548
Gm26879	chr1	187752285	187823512	0.807559	50.7344	9.71453	4	10	540.529	548
Rcor3	chr1	187798604	187892726	0.807559	51.1398	17.7587	4	18	540.529	548
Gm37055	chr1	187805264	187858690	0.807559	52.0801	14.7804	4	15	540.529	548
Gm10516	chr1	187805264	187892726	0.807559	51.4016	16.7659	4	17	540.529	548
Kcnh1	chr1	187893226	188467153	0.807559	48.0029	3.98284	4	4	540.529	548
Hhat	chr1	187893226	188516869	0.807559	47.8324	11.8895	4	12	540.529	548
MGP_FVBNJ_G0036980	chr1	188201393	188516869	0.807559	47.8791	9.90173	4	10	540.529	548
Gm38360	chr1	188517369	188529276	0.807559	49.3156	1.95906	4	2	540.529	548
A730013G03Rik	chr1	188529776	188539379	0.807559	50.0722	2.92495	4	3	540.529	548
1700065J18Rik	chr1	188538319	188552401	0.807559	48.4495	2.94099	4	3	540.529	548
Sertad4	chr1	188541132	188584670	0.807559	49.3544	5.88465	4	6	540.529	548
Gm15867	chr1	188541132	188584670	0.807559	49.3544	5.88465	4	6	540.529	548
Gm2367	chr1	188585170	188730190	0.807559	52.7533	1.95458	4	2	540.529	548
Syt14	chr1	188587832	188735057	0.807559	51.9109	5.84237	4	6	540.529	548
MGP_FVBNJ_G0009320	chr1	188587832	188735057	0.807559	51.9109	5.84237	4	6	540.529	548
Gm31406	chr1	188735557	188747015	0.807559	48.9628	1.97342	4	2	540.529	548
Utp25	chr1	188781686	188845216	0.807559	46.5669	9.81644	4	10	540.529	548
Irf6	chr1	188845716	188868887	0.807559	54.2196	5.91977	4	6	540.529	548
A130010J15Rik	chr1	188845716	188877403	0.807559	53.753	15.7844	4	16	540.529	548
Traf3ip3	chr1	188860634	188919592	0.807559	52.0728	23.6461	4	24	540.529	548
Gm15872	chr1	188868041	188894210	0.807559	50.7951	9.90537	4	10	540.529	548
4930570N18Rik	chr1	188895743	188933454	0.807559	48.7653	9.93435	4	10	540.529	548
Lamb3	chr1	188895743	189043784	0.807559	49.5416	24.6198	4	25	540.529	548
Hsd11b1	chr1	188895743	188966411	0.807559	49.1766	14.8493	4	15	540.529	548
Gm38118	chr1	188900426	188966411	0.807559	49.3515	12.8833	4	13	540.529	548
G0s2	chr1	188900426	188977184	0.807559	49.2	14.8347	4	15	540.529	548
Gm37691	chr1	188900426	188987515	0.807559	49.344	16.7699	4	17	540.529	548
Gm37650	chr1	188900426	188998983	0.807559	49.202	17.7602	4	18	540.529	548
Camk1g	chr1	189044284	189172147	0.807559	50.1366	5.90492	4	6	540.529	548
Gm37942	chr1	189044284	189172147	0.807559	50.1366	5.90492	4	6	540.529	548
Camk1g	chr1	189044284	189065396	0.889843	53.6787	4.90802	4	5	4.90802	3
Gm37942	chr1	189044284	189065396	0.889843	53.6787	4.90802	4	5	4.90802	3
Camk1g	chr1	189044284	189068175	-0.34997	51.5795	2.9848	1	3	10.7705	6
Gm37942	chr1	189044284	189068175	-0.34997	51.5795	2.9848	1	3	10.7705	6
Gm38022	chr1	189172647	189193753	-0.34997	18.1297	1.9302	1	2	10.7705	6
Gm38322	chr1	189194253	189207252	-0.34997	20.3743	1.97284	1	2	10.7705	6
Mir205hg	chr1	189207752	189381898	-0.34997	19.6943	2.88577	1	3	10.7705	6
Mir205	chr1	189207752	189381898	-0.34997	19.6943	2.88577	1	3	10.7705	6
Mir205hg	chr1	189207752	189381898	-0.454084	19.6943	2.88577	1	3	19.6611	19
Mir205	chr1	189207752	189381898	-0.454084	19.6943	2.88577	1	3	19.6611	19
Gm21362	chr1	189555751	189769889	-0.454084	18.6436	1.97685	1	2	19.6611	19
4930503O07Rik	chr1	189898916	190065121	-0.454084	18.7245	1.99131	1	2	19.6611	19
Plxna2	chr1	190307164	190421808	-0.454084	20.3352	8.84428	1	9	19.6611	19
Gm37783	chr1	190308751	190357500	-0.454084	20.2319	3.96602	1	4	19.6611	19
Gm37674	chr1	190308751	190368806	-0.454084	20.4758	5.93766	1	6	19.6611	19
Gm38036	chr1	190308751	190420776	-0.454084	20.329	6.93046	1	7	19.6611	19
2900035J10Rik	chr1	190308751	190421808	-0.454084	20.2627	7.89811	1	8	19.6611	19
Plxna2	chr1	190308751	190507916	-0.481768	19.6317	5.91372	1	6	5.91372	5
Gm37783	chr1	190308751	190504805	-0.481768	19.568	0.99846	1	1	5.91372	5
Gm37674	chr1	190308751	190504805	-0.481768	19.568	0.99846	1	1	5.91372	5
Gm38036	chr1	190308751	190504805	-0.481768	19.568	0.99846	1	1	5.91372	5
2900035J10Rik	chr1	190308751	190504805	-0.481768	19.568	0.99846	1	1	5.91372	5
Gm19777	chr1	190507558	190507916	-0.481768	18.3017	0.950819	1	1	5.91372	5
MGP_FVBNJ_G0009321	chr1	190547342	190646769	1.30375	71.0688	1.91704	5	2	50.4781	53
Cd34	chr1	190623260	190706724	1.30375	71.7338	6.95162	5	7	50.4781	53
Gm16897	chr1	190623260	190681037	1.30375	72.1792	8.93867	5	9	50.4781	53
A330023F24Rik	chr1	190641251	190755551	1.30375	67.537	13.3821	5	14	50.4781	53
Gm32250	chr1	190661798	190698291	1.30375	73.3237	4.94041	5	5	50.4781	53
Gm37334	chr1	190661798	190698291	1.30375	73.3237	4.94041	5	5	50.4781	53
9630010A21Rik	chr1	190661798	190722101	1.30375	72.3875	6.92023	5	7	50.4781	53
Gm37027	chr1	190661798	190723076	1.30375	72.028	8.8627	5	9	50.4781	53
Cd46	chr1	190702422	190782005	1.30375	61.5242	11.1051	5	12	50.4781	53
Mir29b-2	chr1	190709293	190722806	1.30375	63.6007	3.79346	5	4	50.4781	53
Mir29c	chr1	190709293	190755551	1.30375	58.9154	4.51563	5	5	50.4781	53
Gm37366	chr1	190721997	190766664	1.30375	55.8856	7.37876	5	8	50.4781	53
Gm37132	chr1	190721997	190782005	1.30375	58.1318	8.16965	5	9	50.4781	53
Cr1l	chr1	190782505	190863083	1.30375	72.8897	10.714	5	11	50.4781	53
Cr2	chr1	190822076	190899377	1.30375	73.4977	10.9972	5	12	50.4781	53
Gm37887	chr1	190899877	190922787	1.30375	57.9626	1.97479	5	2	50.4781	53
MGP_FVBNJ_G0009322	chr1	190923287	190982166	1.30375	63.1391	1.86453	5	2	50.4781	53
Gm37392	chr2	14009	23685	-0.430673	28.7299	1.30282	1	2	1121.36	1150
MGP_FVBNJ_G0008401	chr2	23578	67615	-0.430673	29.705	1.41122	1	2	1121.36	1150
Fam171a1	chr2	68115	235852	-0.430673	26.096	2.82764	1	3	1121.36	1150
Nmt2	chr2	236352	280304	-0.430673	21.3508	4.87739	1	5	1121.36	1150
Gm22005	chr2	236352	280304	-0.430673	21.3508	4.87739	1	5	1121.36	1150
Rpp38	chr2	280804	292460	-0.430673	19.9498	1.9778	1	2	1121.36	1150
Acbd7	chr2	284939	317824	-0.430673	20.4468	2.96952	1	3	1121.36	1150
Olah	chr2	293670	354334	-0.430673	21.2872	4.92125	1	5	1121.36	1150
Gm37525	chr2	293670	354334	-0.430673	21.2872	4.92125	1	5	1121.36	1150
Meig1	chr2	354834	408033	-0.430673	21.9157	6.85627	1	7	1121.36	1150
Dclre1c	chr2	370389	423317	-0.430673	25.4628	12.5814	1	14	1121.36	1150
Suv39h2	chr2	370389	456740	-0.430673	25.0337	13.5765	1	15	1121.36	1150
Gm13184	chr2	402736	456740	-0.430673	19.7158	5.95069	1	6	1121.36	1150
Gm45902	chr2	432108	468359	-0.430673	20.3057	8.72993	1	9	1121.36	1150
Cdnf	chr2	456940	476579	-0.430673	20.5403	4.93354	1	5	1121.36	1150
Gm13186	chr2	476263	495145	-0.430673	23.0076	1.94543	1	2	1121.36	1150
Gm10146	chr2	495645	557563	-0.430673	27.3627	1.47471	1	2	1121.36	1150
Fam107b	chr2	558063	793568	-0.430673	20.6964	11.8207	1	12	1121.36	1150
Gm13183	chr2	558063	635469	-0.430673	18.4805	2.95224	1	3	1121.36	1150
Gm13181	chr2	558063	660977	-0.430673	19.3595	3.93439	1	4	1121.36	1150
Gm13185	chr2	558063	719411	-0.430673	20.1924	7.88553	1	8	1121.36	1150
Gm13180	chr2	806686	878137	-0.430673	19.0793	1.96752	1	2	1121.36	1150
Gm13191	chr2	878637	957479	-0.430673	19.2504	1.9833	1	2	1121.36	1150
Frmd4a	chr2	957979	1560189	-0.430673	20.8412	42.2384	1	43	1121.36	1150
Gm2639	chr2	957979	1026556	-0.430673	19.2092	4.94459	1	5	1121.36	1150
Gm13188	chr2	957979	1039901	-0.430673	18.1765	6.89396	1	7	1121.36	1150
Gm10862	chr2	957979	1052710	-0.430673	17.9892	7.79983	1	8	1121.36	1150
Gm38085	chr2	957979	1077333	-0.430673	18.3402	8.79387	1	9	1121.36	1150
1700080N15Rik	chr2	957979	1117490	-0.430673	19.4588	14.7178	1	15	1121.36	1150
Gm13189	chr2	957979	1117490	-0.430673	19.4588	14.7178	1	15	1121.36	1150
Gm37814	chr2	957979	1117490	-0.430673	19.4588	14.7178	1	15	1121.36	1150
Gm38348	chr2	958006	1222629	-0.430673	19.8527	15.7148	1	16	1121.36	1150
Gm13187	chr2	958006	1254215	-0.430673	20.3939	22.5281	1	23	1121.36	1150
Gm36988	chr2	958006	1266789	-0.430673	20.2984	23.4777	1	24	1121.36	1150
Gm23691	chr2	958006	1468640	-0.430673	20.4608	26.3581	1	27	1121.36	1150
Gm13175	chr2	958006	1434589	-0.430673	20.6013	33.3299	1	34	1121.36	1150
Gm13179	chr2	958006	1560189	-0.430673	20.9012	40.2557	1	41	1121.36	1150
Prpf18	chr2	1560689	1655288	-0.430673	20.457	7.9586	1	8	1121.36	1150
Bend7	chr2	1655788	1770237	-0.430673	22.6059	2.98423	1	3	1121.36	1150
Gm13176	chr2	1770737	1817002	-0.430673	21.708	1.96654	1	2	1121.36	1150
Sephs1	chr2	1817502	1856121	-0.430673	19.3907	4.95739	1	5	1121.36	1150
Phyh	chr2	1856621	1881490	-0.430673	20.1675	3.8349	1	4	1121.36	1150
Gm13194	chr2	1881179	1898601	-0.430673	17.4417	1.76765	1	2	1121.36	1150
Gm13193	chr2	1899101	1902789	-0.430673	31.7794	1.53181	1	2	1121.36	1150
Gm13192	chr2	1902581	1919241	-0.430673	31.7974	1.57769	1	2	1121.36	1150
Ucma	chr2	1919741	1956518	-0.430673	20.2367	5.94083	1	6	1121.36	1150
Mcm10	chr2	1933306	1978262	-0.430673	20.8164	10.8765	1	11	1121.36	1150
Optn	chr2	1963885	2076150	-0.430673	21.1241	6.95972	1	7	1121.36	1150
4930551O13Rik	chr2	1963885	2005546	-0.430673	21.1708	4.9702	1	5	1121.36	1150
MGP_FVBNJ_G0005805	chr2	2076650	2197497	-0.430673	21.0171	3.95229	1	4	1121.36	1150
Ccdc3	chr2	2076650	2197497	-0.430673	21.0171	3.95229	1	4	1121.36	1150
Gm13198	chr2	2076650	2197497	-0.430673	21.0171	3.95229	1	4	1121.36	1150
Gm23118	chr2	2197997	2213755	-0.430673	17.9071	1.31073	1	2	1121.36	1150
Gm13197	chr2	2221860	2639725	-0.430673	21.7193	1.91482	1	2	1121.36	1150
Camk1d	chr2	2232280	2722440	-0.430673	19.4775	6.38008	1	7	1121.36	1150
Gm13216	chr2	2232280	2722440	-0.430673	19.4775	6.38008	1	7	1121.36	1150
MGP_FVBNJ_G0008402	chr2	2232280	2722440	-0.430673	19.4775	6.38008	1	7	1121.36	1150
Cdc123	chr2	2722940	2792262	-0.430673	18.5705	11.6841	1	12	1121.36	1150
Nudt5	chr2	2722940	2810821	-0.430673	19.431	20.4869	1	21	1121.36	1150
Gm13199	chr2	2775964	2831171	-0.430673	19.2888	8.70702	1	9	1121.36	1150
Sec61a2	chr2	2775964	2835859	-0.430673	20.2672	18.5488	1	19	1121.36	1150
Gm13267	chr2	2831248	2847594	-0.430673	21.4903	4.95261	1	5	1121.36	1150
Dhtkd1	chr2	2831248	2885693	-0.430673	21.2774	5.94345	1	6	1121.36	1150
Upf2	chr2	2886193	3026114	-0.430673	21.8976	3.97164	1	4	1121.36	1150
Proser2	chr2	3033644	3072438	-0.430673	20.4036	4.90268	1	5	1121.36	1150
Gm13384	chr2	3070897	3125870	-0.430673	17.5175	3.43556	1	4	1121.36	1150
Gm10857	chr2	3070897	3125870	-0.430673	17.5175	3.43556	1	4	1121.36	1150
Echdc3	chr2	3126370	3196853	-0.430673	22.2879	4.95269	1	5	1121.36	1150
A230108P19Rik	chr2	3126370	3264213	-0.430673	21.5897	6.90534	1	7	1121.36	1150
Gm13383	chr2	3131156	3264213	-0.430673	21.3006	4.93462	1	5	1121.36	1150
Usp6nl	chr2	3264713	3417194	-0.430673	22.4464	5.91422	1	6	1121.36	1150
Gm13388	chr2	3264713	3417194	-0.430673	22.4464	5.91422	1	6	1121.36	1150
Gm13391	chr2	3417694	3428767	-0.430673	21.869	2.92964	1	3	1121.36	1150
Gm38386	chr2	3425378	3482573	-0.430673	23.3365	1.98454	1	2	1121.36	1150
Celf2	chr2	3483073	4459873	-0.430673	21.2574	37.7046	1	38	1121.36	1150
Gm13389	chr2	3483073	3864112	-0.430673	21.4755	26.8856	1	27	1121.36	1150
Gm10855	chr2	3483073	3882924	-0.430673	21.4194	28.8573	1	29	1121.36	1150
Gm37340	chr2	3483073	4005324	-0.430673	21.4531	30.8231	1	31	1121.36	1150
Gm10115	chr2	3483073	4005324	-0.430673	21.4531	30.8231	1	31	1121.36	1150
MGP_FVBNJ_G0005809	chr2	3483073	4148992	-0.430673	21.4336	32.807	1	33	1121.36	1150
Gm24340	chr2	3483073	4331576	-0.430673	21.1945	35.7178	1	36	1121.36	1150
Gm28641	chr2	4460373	4502422	-0.430673	24.9991	1.73003	1	2	1121.36	1150
Gm13211	chr2	4643735	4834967	-0.430673	17.1703	1.92627	1	2	1121.36	1150
