gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
Gm5828	chr1	13476741	13533493	1.14803	56.2962	1.96326	5	2	429.482	440
Gm28376	chr1	13615241	13841676	1.14803	46.7321	4.88079	5	5	429.482	440
4921511E07Rik	chr1	13615241	13720793	1.14803	48.5127	2.93511	5	3	429.482	440
Jph1	chr1	13615241	13841676	1.14803	46.7321	4.88079	5	5	429.482	440
Gm28783	chr1	13842176	13857068	1.14803	36.8951	1.97513	5	2	429.482	440
Gdap1	chr1	13857568	13884841	1.14803	38.142	4.93495	5	5	429.482	440
Gm28784	chr1	13880140	13958993	1.14803	41.6263	1.93419	5	2	429.482	440
Gm28785	chr1	13959493	13970783	1.14803	41.3816	1.94484	5	2	429.482	440
Gm5251	chr1	14106365	14139523	1.14803	41.7024	1.95346	5	2	429.482	440
Gm6075	chr1	14140023	14217133	1.14803	39.7275	1.95553	5	2	429.482	440
Gm25166	chr1	14217633	14301456	1.14803	26.1063	1.79873	5	2	429.482	440
Pi15	chr1	14301956	14371993	1.14803	36.6699	2.97521	5	3	429.482	440
Gm28154	chr1	14301956	14371993	1.14803	36.6699	2.97521	5	3	429.482	440
Gm16070	chr1	14372493	14503628	1.14803	31.8474	6.79913	5	7	429.482	440
Crispld1	chr1	14372493	14595009	1.14803	33.701	7.79337	5	8	429.482	440
Gm28153	chr1	14421775	14595009	1.14803	34.476	4.87054	5	5	429.482	440
Gm7690	chr1	14645111	14690746	1.14803	47.8331	1.96857	5	2	429.482	440
Gm18775	chr1	14691246	14714447	1.14803	45.1817	2.90015	5	3	429.482	440
Gm17969	chr1	14691246	14714447	1.14803	45.1817	2.90015	5	3	429.482	440
Gm28755	chr1	14703493	14734499	1.14803	46.87	1.92688	5	2	429.482	440
Gm45784	chr1	14734999	14781055	1.14803	51.3946	2.51505	5	3	429.482	440
Crisp4	chr1	14844814	14937214	1.14803	49.8221	4.94365	5	5	429.482	440
Defb44-ps	chr1	14937714	14966649	1.14803	36.2159	1.78317	5	2	429.482	440
Defb18	chr1	14967149	14981564	1.14803	46.8516	1.93385	5	2	429.482	440
Defb41	chr1	14982064	15040057	1.14803	40.7114	3.78943	5	4	429.482	440
Gm17837	chr1	14982064	15040057	1.14803	40.7114	3.78943	5	4	429.482	440
MGP_FVBNJ_G0004720	chr1	15040557	15201373	1.14803	48.284	1.9569	5	2	429.482	440
Gm5252	chr1	15440399	15600804	1.14803	48.9929	1.96801	5	2	429.482	440
Gm24075	chr1	15699147	15771914	1.14803	44.2651	1.88894	5	2	429.482	440
Gm28343	chr1	15772414	15796356	1.14803	42.5918	1.91011	5	2	429.482	440
Gm28344	chr1	15796856	15838200	1.14803	54.3195	1.92338	5	2	429.482	440
Gm15825	chr1	15797299	15884008	1.14803	43.4415	2.79783	5	3	429.482	440
Tfap2d	chr1	15797299	15944059	1.14803	45.6589	3.79026	5	4	429.482	440
Tfap2b	chr1	15944559	15978786	1.14803	70.598	5.79595	5	6	429.482	440
Gm28340	chr1	15979286	16057307	1.14803	45.5639	1.94737	5	2	429.482	440
Gm28341	chr1	16057807	16069013	1.14803	46.024	1.86211	5	2	429.482	440
Gm4849	chr1	16069513	16102530	1.14803	47.2265	1.9702	5	2	429.482	440
MGP_FVBNJ_G0038136	chr1	16245829	16347288	1.14803	41.5176	1.88451	5	2	429.482	440
Gm38382	chr1	16347788	16515544	1.14803	46.0525	1.93431	5	2	429.482	440
Pkhd1	chr1	16765163	17305862	1.14803	50.4551	12.368	5	13	429.482	440
Gm37315	chr1	16765163	16902997	1.14803	47.0325	2.89761	5	3	429.482	440
4930486I03Rik	chr1	16765163	17123697	1.14803	50.0152	6.85708	5	7	429.482	440
Gm15795	chr1	16765163	17125278	1.14803	50.2056	8.4243	5	9	429.482	440
Gm24162	chr1	16765163	17254995	1.14803	50.2919	9.41294	5	10	429.482	440
Mir206	chr1	17344881	17348744	1.14803	56.9578	2.79046	5	3	429.482	440
MGP_FVBNJ_G0004722	chr1	17344881	17394168	1.14803	53.6831	3.71628	5	4	429.482	440
Mir133b	chr1	17344894	17394168	1.14803	53.0672	2.83732	5	3	429.482	440
Il17a	chr1	17394668	17440579	1.14803	55.5214	1.97629	5	2	429.482	440
Il17f	chr1	17441079	17465849	1.14803	56.6902	3.94921	5	4	429.482	440
Mcm3	chr1	17466349	17484366	1.14803	60.6541	5.85994	5	6	429.482	440
Gm20587	chr1	17484866	17499713	1.14803	57.8653	1.95783	5	2	429.482	440
Gm28065	chr1	17500213	17506764	1.14803	49.0911	1.87691	5	2	429.482	440
Gm24723	chr1	17506632	17552691	1.14803	53.6733	1.91944	5	2	429.482	440
6720483E21Rik	chr1	17553191	17604181	1.14803	55.0069	1.97565	5	2	429.482	440
Paqr8	chr1	17555153	17611324	1.14803	52.5389	5.86081	5	6	429.482	440
Gm24171	chr1	17555153	17603584	1.14803	51.9438	2.91536	5	3	429.482	440
Gm28064	chr1	17610123	17619931	1.14803	54.7773	1.95168	5	2	429.482	440
Efhc1	chr1	17616025	17744805	1.14803	56.9701	2.97282	5	3	429.482	440
Tram2	chr1	17660559	17745134	1.14803	62.5024	2.94316	5	3	429.482	440
Gm28287	chr1	17745634	17779731	1.14803	60.5154	1.97008	5	2	429.482	440
Gm2693	chr1	17843354	17889448	1.14803	80.3094	1.98203	5	2	429.482	440
Tmem14a	chr1	17889948	17911734	1.14803	63.9898	1.88246	5	2	429.482	440
Gm38224	chr1	17909637	17940554	1.14803	71.06	1.97453	5	2	429.482	440
Gsta3	chr1	17915501	17949123	1.14803	70.6513	5.89955	5	6	429.482	440
Gm28836	chr1	17915501	17949123	1.14803	70.6513	5.89955	5	6	429.482	440
Gm7094	chr1	17949623	17968479	1.14803	62.3419	1.852	5	2	429.482	440
Gm4956	chr1	17968979	17996612	1.14803	66.928	3.92735	5	4	429.482	440
Gm21909	chr1	17997112	18040378	1.14803	61.6195	1.84833	5	2	429.482	440
Gm16329	chr1	18040878	18055899	1.14803	72.2218	1.28689	5	2	429.482	440
Gm2709	chr1	18084959	18091909	1.14803	108.813	1.34536	5	2	429.482	440
Gm16327	chr1	18091681	18098482	1.14803	107.849	1.33302	5	2	429.482	440
Khdc1b	chr1	18095665	18103205	1.14803	87.9358	1.87716	5	2	429.482	440
Gm16328	chr1	18103009	18681759	1.14803	75.9462	1.9386	5	2	429.482	440
Kcnq5	chr1	18110441	18744060	1.14803	65.7918	13.7228	5	14	429.482	440
Gm36949	chr1	18110441	18681843	1.14803	69.2685	4.96852	5	5	429.482	440
Gm7658	chr1	18110441	18294916	1.14803	68.295	8.80035	5	9	429.482	440
Gm6321	chr1	18110441	18294916	1.14803	68.295	8.80035	5	9	429.482	440
Gm38243	chr1	18110441	18679529	1.14803	67.1958	11.7633	5	12	429.482	440
MGP_FVBNJ_G0004725	chr1	18110441	18744060	1.14803	65.7918	13.7228	5	14	429.482	440
Gm5696	chr1	18744560	18768584	1.14803	59.3643	1.95442	5	2	429.482	440
Gm28239	chr1	18933889	18982052	1.14803	39.0533	1.92313	5	2	429.482	440
Rims1	chr1	18982552	19545119	1.14803	43.8934	6.92303	5	7	429.482	440
Gm26866	chr1	18982552	19545119	1.14803	43.8934	6.92303	5	7	429.482	440
Gm7761	chr1	19663060	19728339	1.14803	59.6467	1.96428	5	2	429.482	440
Gm29506	chr1	19728839	19925797	1.14803	67.2362	2.9573	5	3	429.482	440
Ppp1r14bl	chr1	19728839	19925797	1.14803	67.2362	2.9573	5	3	429.482	440
Gm24176	chr1	19926297	19937498	1.14803	60.9468	1.80046	5	2	429.482	440
Gm6420	chr1	19936775	19952843	1.14803	63.8837	1.92169	5	2	429.482	440
Mir30a	chr1	19953343	19972373	1.14803	61.8303	1.88314	5	2	429.482	440
Gm27028	chr1	19972873	20013631	1.14803	62.5209	2.78368	5	3	429.482	440
Mir30c-2	chr1	19972873	20013631	1.14803	62.5209	2.78368	5	3	429.482	440
Gm20954	chr1	20014131	20036366	1.14803	62.4902	1.92807	5	2	429.482	440
Ogfrl1	chr1	20036866	20147702	1.14803	65.2924	4.95638	5	5	429.482	440
Gm7784	chr1	20148202	20238854	1.14803	69.9831	1.96429	5	2	429.482	440
Gm28822	chr1	20239354	20327374	1.14803	60.7247	1.9661	5	2	429.482	440
B3gat2	chr1	20420362	20569394	1.14803	62.3883	3.97577	5	4	429.482	440
Smap1	chr1	20420986	20641203	1.14803	63.0225	8.92492	5	9	429.482	440
Sdhaf4	chr1	20641703	20672526	1.14803	69.8412	4.87412	5	5	429.482	440
Gm26524	chr1	20641703	20672526	1.14803	69.8412	4.87412	5	5	429.482	440
Fam135a	chr1	20656846	20749657	1.14803	60.5108	9.86666	5	10	429.482	440
Gm37580	chr1	20746851	20770971	1.14803	67.2162	1.97321	5	2	429.482	440
Gm26607	chr1	20771471	20822795	1.14803	66.2954	1.93362	5	2	429.482	440
Col9a1	chr1	20823295	20906040	1.14803	67.7688	4.95471	5	5	429.482	440
Col19a1	chr1	20906540	21304068	1.14803	66.9281	4.89979	5	5	429.482	440
Gm26418	chr1	20908645	21304068	1.14803	67.4895	3.90384	5	4	429.482	440
Lmbrd1	chr1	21304568	21423863	1.14803	64.7694	5.9617	5	6	429.482	440
Gm14776	chr1	21494909	21530503	1.14803	19.5391	1.93208	5	2	429.482	440
Gm28594	chr1	21531003	21532201	1.14803	28.2028	0.964837	5	1	429.482	440
Gm5697	chr1	25348338	25485772	0.858485	29.0101	1.97757	4	2	8.55405	9
Gm6462	chr1	25486272	25630006	0.858485	56.8197	1.79233	4	2	8.55405	9
Gm18033	chr1	25773433	25841547	0.858485	48.5931	1.94587	4	2	8.55405	9
MGP_FVBNJ_G0009297	chr1	25842047	25894005	0.858485	41.2703	1.90244	4	2	8.55405	9
Gm9898	chr1	27239331	27282730	0.961089	51.5833	1.95551	4	2	68.9104	68
Gm6473	chr1	27292031	27318219	0.961089	68.0052	1.6649	4	2	68.9104	68
Gm2914	chr1	27318719	27391976	0.961089	44.5577	1.9305	4	2	68.9104	68
Phf3	chr1	27326514	27460183	0.961089	49.2559	17.6313	4	18	68.9104	68
Gm37522	chr1	27326514	27380469	0.961089	48.7375	13.7116	4	14	68.9104	68
Gm37906	chr1	27326514	27391866	0.961089	48.4326	16.6401	4	17	68.9104	68
Ptp4a1	chr1	27460683	27485713	0.961089	67.9282	3.54102	4	4	68.9104	68
MGP_FVBNJ_G0009978	chr1	27511787	27544922	0.961089	81.0719	3.86468	4	4	68.9104	68
MGP_FVBNJ_G0009976	chr1	27511787	27544922	0.961089	81.0719	3.86468	4	4	68.9104	68
Gm6489	chr1	27511787	27544922	0.961089	81.0719	3.86468	4	4	68.9104	68
MGP_FVBNJ_G0004733	chr1	27545422	27600974	0.961089	55.2219	2.92137	4	3	68.9104	68
Gm28644	chr1	27545422	27600974	0.961089	55.2219	2.92137	4	3	68.9104	68
MGP_FVBNJ_G0036268	chr1	27650090	27662134	0.961089	46.4946	1.90831	4	2	68.9104	68
4931428L18Rik	chr1	27662634	27757254	0.961089	48.1681	9.65299	4	10	68.9104	68
Gm29128	chr1	27662634	27692730	0.961089	47.7543	4.80905	4	5	68.9104	68
Gm7893	chr1	27662634	27703839	0.961089	47.657	5.79528	4	6	68.9104	68
Lgsn	chr1	27662634	27757254	0.961089	48.1681	9.65299	4	10	68.9104	68
Dnaaf6	chr1	27755803	27792774	0.961089	62.2471	1.71388	4	2	68.9104	68
Gm26145	chr1	27793274	27801184	0.961089	64.7648	1.85926	4	2	68.9104	68
Gm4850	chr1	27800625	27808757	0.961089	55.0796	1.75968	4	2	68.9104	68
Gm28645	chr1	27808193	27916847	0.961089	52.8834	1.80799	4	2	68.9104	68
Eef1a1-ps2	chr1	28087864	28184599	0.961089	37.4816	1.93564	4	2	68.9104	68
Gm23032	chr1	28185099	28253596	0.961089	34.8384	1.89936	4	2	68.9104	68
Gm7910	chr1	28254096	28333056	0.961089	42.9412	1.95309	4	2	68.9104	68
Khdrbs2	chr1	28684303	28913191	0.961089	30.2066	6.86439	4	7	68.9104	68
Gm25814	chr1	28684303	28816895	0.961089	31.6296	5.88217	4	6	68.9104	68
Gm37999	chr1	28684303	28759957	0.961089	29.0225	1.98525	4	2	68.9104	68
Gm37911	chr1	28684303	28759957	0.961089	29.0225	1.98525	4	2	68.9104	68
Gm37792	chr1	28684303	28759957	0.961089	29.0225	1.98525	4	2	68.9104	68
Gm24732	chr1	28684303	28759957	0.961089	29.0225	1.98525	4	2	68.9104	68
Gm29260	chr1	38293818	38615969	0.902188	40.6926	2.96358	4	3	175.659	179
Gm5267	chr1	38616469	38744605	0.902188	46.0582	1.96606	4	2	175.659	179
Gm9915	chr1	38745105	38754118	0.902188	50.2658	2.91433	4	3	175.659	179
Gm29664	chr1	38753655	38776555	0.902188	52.3287	1.94423	4	2	175.659	179
Gm28175	chr1	38777055	38841931	0.902188	44.0149	1.93733	4	2	175.659	179
Gm28140	chr1	38842431	39002696	0.902188	43.9382	1.9658	4	2	175.659	179
Gm37047	chr1	39003196	39102386	0.902188	46.7473	1.97338	4	2	175.659	179
Pantr1	chr1	39102886	39251612	0.902188	46.1761	13.7235	4	14	175.659	179
4930420N18Rik	chr1	39102886	39177370	0.902188	46.2098	10.8451	4	11	175.659	179
Gm20646	chr1	39206031	39260859	0.902188	49.5541	5.91148	4	6	175.659	179
Pou3f3	chr1	39206031	39224224	0.902188	49.2129	3.95518	4	4	175.659	179
Pantr2	chr1	39206031	39260859	0.902188	49.5541	5.91148	4	6	175.659	179
Dalir	chr1	39261359	39361911	0.902188	48.6448	1.9685	4	2	175.659	179
Mrps9	chr1	39362411	39463919	0.902188	49.7525	9.86669	4	10	175.659	179
Gm23126	chr1	39362411	39398539	0.902188	49.7048	6.89603	4	7	175.659	179
Gpr45	chr1	39464419	39609358	0.902188	46.6766	6.65824	4	7	175.659	179
Tgfbrap1	chr1	39559020	39627066	0.902188	52.6889	10.8536	4	11	175.659	179
Gm28782	chr1	39559020	39582671	0.902188	53.2561	4.93096	4	5	175.659	179
8430432A02Rik	chr1	39559020	39627066	0.902188	52.6889	10.8536	4	11	175.659	179
AI597479	chr1	39609445	39674860	0.902188	50.765	1.989	4	2	175.659	179
Fhl2	chr1	39634179	39755741	0.902188	51.3158	1.99064	4	2	175.659	179
Gm29040	chr1	39756241	39917385	0.902188	53.9623	1.92841	4	2	175.659	179
Gm29610	chr1	39756241	39917385	0.902188	53.9623	1.92841	4	2	175.659	179
Gm29041	chr1	39917885	39953661	0.902188	57.2781	1.93563	4	2	175.659	179
Nck2	chr1	39954161	40237993	0.902188	52.0639	9.85959	4	10	175.659	179
Gm37536	chr1	39954161	40043488	0.902188	51.7545	5.90016	4	6	175.659	179
Gm38228	chr1	40045154	40237993	0.902188	51.6831	2.96576	4	3	175.659	179
Ecrg4	chr1	40238493	40251425	0.902188	60.638	2.89309	4	3	175.659	179
Gm29155	chr1	40238493	40254185	0.902188	60.638	4.80107	4	5	175.659	179
Gm29157	chr1	40249859	40251751	0.902188	62.0146	2.84687	4	3	175.659	179
Gm29156	chr1	40253686	40335287	0.902188	57.5813	1.95809	4	2	175.659	179
Uxs1	chr1	40254867	40353663	0.902188	51.9262	9.90609	4	10	175.659	179
Gm16103	chr1	40254867	40335261	0.902188	52.4304	8.91847	4	9	175.659	179
Gm19587	chr1	40402795	40414319	0.902188	52.8565	1.9014	4	2	175.659	179
Gm8241	chr1	40413503	40418266	0.902188	50.3395	1.85522	4	2	175.659	179
Gm26352	chr1	40418141	40440784	0.902188	48.7859	1.87654	4	2	175.659	179
Tpp2	chr1	40441284	40527119	0.902188	47.6297	10.8423	4	11	175.659	179
Mettl21c	chr1	40516536	40562753	0.902188	55.7775	4.58599	4	5	175.659	179
